Frequency [Hz]	Re(Zlong) [Ohm]	Im(Zlong) [Ohm]
0.00000000e+00 0.00000000e+00 0.00000000e+00
1.00000000e+07 4.29321868e-03 4.35658856e-03
2.00000000e+07 6.07214664e-03 6.19739563e-03
3.00000000e+07 7.43717360e-03 7.62428901e-03
4.00000000e+07 8.58795090e-03 8.83692317e-03
5.00000000e+07 9.60181165e-03 9.91263287e-03
6.00000000e+07 1.05184169e-02 1.08910802e-02
7.00000000e+07 1.13613272e-02 1.17958263e-02
8.00000000e+07 1.21458933e-02 1.26422227e-02
9.00000000e+07 1.28827781e-02 1.34409325e-02
1.00000000e+08 1.35797449e-02 1.41997196e-02
1.10000000e+08 1.42426547e-02 1.49244450e-02
1.20000000e+08 1.48760606e-02 1.56196622e-02
1.30000000e+08 1.54835836e-02 1.62889924e-02
1.40000000e+08 1.60681596e-02 1.69353715e-02
1.50000000e+08 1.66322080e-02 1.75612194e-02
1.60000000e+08 1.71777510e-02 1.81685582e-02
1.70000000e+08 1.77064990e-02 1.87590985e-02
1.80000000e+08 1.82199141e-02 1.93343026e-02
1.90000000e+08 1.87192579e-02 1.98954320e-02
2.00000000e+08 1.92056280e-02 2.04435844e-02
2.10000000e+08 1.96799861e-02 2.09797219e-02
2.20000000e+08 2.01431809e-02 2.15046929e-02
2.30000000e+08 2.05959655e-02 2.20192508e-02
2.40000000e+08 2.10390120e-02 2.25240677e-02
2.50000000e+08 2.14729231e-02 2.30197464e-02
2.60000000e+08 2.18982419e-02 2.35068301e-02
2.70000000e+08 2.23154596e-02 2.39858099e-02
2.80000000e+08 2.27250225e-02 2.44571323e-02
2.90000000e+08 2.31273372e-02 2.49212038e-02
3.00000000e+08 2.35227755e-02 2.53783964e-02
3.10000000e+08 2.39116786e-02 2.58290513e-02
3.20000000e+08 2.42943604e-02 2.62734825e-02
3.30000000e+08 2.46711104e-02 2.67119793e-02
3.40000000e+08 2.50421962e-02 2.71448096e-02
3.50000000e+08 2.54078660e-02 2.75722216e-02
3.60000000e+08 2.57683504e-02 2.79944458e-02
3.70000000e+08 2.61238641e-02 2.84116970e-02
3.80000000e+08 2.64746073e-02 2.88241755e-02
3.90000000e+08 2.68207671e-02 2.92320683e-02
4.00000000e+08 2.71625188e-02 2.96355509e-02
4.10000000e+08 2.75000267e-02 3.00347875e-02
4.20000000e+08 2.78334452e-02 3.04299325e-02
4.30000000e+08 2.81629196e-02 3.08211313e-02
4.40000000e+08 2.84885866e-02 3.12085206e-02
4.50000000e+08 2.88105754e-02 3.15922297e-02
4.60000000e+08 2.91290079e-02 3.19723804e-02
4.70000000e+08 2.94439996e-02 3.23490883e-02
4.80000000e+08 2.97556597e-02 3.27224626e-02
4.90000000e+08 3.00640918e-02 3.30926070e-02
5.00000000e+08 3.03693943e-02 3.34596197e-02
5.10000000e+08 3.06716606e-02 3.38235943e-02
5.20000000e+08 3.09709797e-02 3.41846198e-02
5.30000000e+08 3.12674361e-02 3.45427807e-02
5.40000000e+08 3.15611105e-02 3.48981577e-02
5.50000000e+08 3.18520799e-02 3.52508279e-02
5.60000000e+08 3.21404178e-02 3.56008647e-02
5.70000000e+08 3.24261943e-02 3.59483383e-02
5.80000000e+08 3.27094766e-02 3.62933158e-02
5.90000000e+08 3.29903290e-02 3.66358616e-02
6.00000000e+08 3.32688129e-02 3.69760371e-02
