#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
-9.335537142120	6.5296634597332e-13
-9.332539217540	1.0248191152061e-12
-9.329541292960	6.8380581008832e-13
-9.326543368380	9.1747405742119e-13
-9.323545443800	1.0040617835902e-12
-9.320547519220	1.1262335068150e-12
-9.317549594640	6.7787514391236e-13
-9.314551670060	8.9730979242292e-13
-9.311553745480	6.1323088259438e-13
-9.308555820900	5.2427088995497e-13
-9.305557896320	6.1441701582957e-13
-9.302559971740	6.9744634229303e-13
-9.299562047160	8.2139726537062e-13
-9.296564122580	7.8877860140283e-13
-9.293566198000	7.0574927493938e-13
-9.290568273420	9.0976419139244e-13
-9.287570348840	6.6304847847246e-13
-9.284572424260	1.1114068413751e-12
-9.281574499680	8.7951779389504e-13
-9.278576575100	7.8759246816764e-13
-9.275578650520	8.5816739566158e-13
-9.272580725940	5.5095888774679e-13
-9.269582801360	1.1440255053429e-12
-9.266584876780	8.2970019801696e-13
-9.263586952200	4.2285649834603e-13
-9.260589027620	5.1952635701420e-13
-9.257591103040	5.0885115789747e-13
-9.254593178460	6.4347728009178e-13
-9.251595253880	6.3339514759265e-13
-9.248597329300	9.5661645418253e-13
-9.245599404720	5.6222715348112e-13
-9.242601480140	3.2559357306027e-13
-9.239603555560	2.6094931174229e-13
-9.236605630980	4.5191676260824e-13
-9.233607706400	4.1692583217007e-13
-9.230609781820	4.4242769672670e-13
-9.227611857240	2.5739091203671e-13
-9.224613932660	4.5428902907862e-13
-9.221616008080	2.2892371439210e-13
-9.218618083500	5.2782928966054e-14
-9.215620158920	6.0492794994804e-13
-9.212622234340	7.3303033934880e-13
-9.209624309760	3.6888743614478e-13
-9.206626385180	4.9046609275199e-13
-9.203628460600	2.0935251601143e-13
-9.200630536020	1.7732691866124e-13
-9.197632611440	3.1906984026671e-13
-9.194634686860	7.6861433640456e-13
-9.191636762280	2.8467197644614e-13
-9.188638837700	7.6327673684620e-13
-9.185640913120	6.5118714612053e-13
-9.182642988540	5.6578555318669e-13
-9.179645063960	5.6637861980429e-13
-9.176647139380	6.2746448141669e-13
-9.173649214800	6.2094074862313e-13
