#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Beta-weighted transverse dipolar bunch wake, x-plane
#"s / mm"	"W_perp_beta [V/pC]"
#------------------------
33.007149625800	9.4061056602450e+03
33.037128871600	9.4148912181161e+03
33.067108117400	9.4234611524310e+03
33.097087363200	9.4317989372763e+03
33.127066609000	9.4398881703173e+03
33.157045854800	9.4477125853992e+03
33.187025100600	9.4552560650326e+03
33.217004346400	9.4625026527512e+03
33.246983592200	9.4694365653326e+03
33.276962838000	9.4760422048700e+03
33.306942083800	9.4823041706862e+03
33.336921329600	9.4882072710783e+03
33.366900575400	9.4937365348831e+03
33.396879821200	9.4988772228542e+03
33.426859067000	9.5036148388393e+03
33.456838312800	9.5079351407500e+03
33.486817558600	9.5118241513130e+03
33.516796804400	9.5152681685939e+03
33.546776050200	9.5182537762854e+03
33.576755296000	9.5207678537495e+03
33.606734541800	9.5227975858064e+03
33.636713787600	9.5243304722601e+03
33.666693033400	9.5253543371549e+03
33.696672279200	9.5258573377521e+03
33.726651525000	9.5258279732207e+03
33.756630770800	9.5252550930349e+03
33.786610016600	9.5241279050699e+03
33.816589262400	9.5224359833903e+03
33.846568508200	9.5201692757234e+03
33.876547754000	9.5173181106123e+03
33.906526999800	9.5138732042406e+03
33.936506245600	9.5098256669260e+03
33.966485491400	9.5051670092734e+03
33.996464737200	9.4998891479861e+03
34.026443983000	9.4939844113275e+03
34.056423228800	9.4874455442297e+03
34.086402474600	9.4802657130453e+03
34.116381720400	9.4724385099370e+03
34.146360966200	9.4639579569030e+03
34.176340212000	9.4548185094337e+03
34.206319457800	9.4450150597969e+03
34.236298703600	9.4345429399501e+03
34.266277949400	9.4233979240759e+03
34.296257195200	9.4115762307394e+03
34.326236441000	9.3990745246661e+03
34.356215686800	9.3858899181391e+03
34.386194932600	9.3720199720145e+03
34.416174178400	9.3574626963537e+03
34.446153424200	9.3422165506741e+03
34.476132670000	9.3262804438172e+03
34.506111915800	9.3096537334343e+03
34.536091161600	9.2923362250916e+03
34.566070407400	9.2743281709955e+03
34.596049653200	9.2556302683393e+03
34.626028899000	9.2362436572737e+03
34.656008144800	9.2161699185029e+03
34.685987390600	9.1954110705098e+03
34.715966636400	9.1739695664114e+03
34.745945882200	9.1518482904497e+03
34.775925128000	9.1290505541206e+03
34.805904373800	9.1055800919450e+03
34.835883619600	9.0814410568859e+03
34.865862865400	9.0566380154168e+03
34.895842111200	9.0311759422463e+03
34.925821357000	9.0050602147034e+03
34.955800602800	8.9782966067893e+03
34.985779848600	8.9508912829026e+03
35.015759094400	8.9228507912423e+03
35.045738340200	8.8941820568963e+03
35.075717586000	8.8648923746218e+03
35.105696831800	8.8349894013245e+03
35.135676077600	8.8044811482441e+03
35.165655323400	8.7733759728537e+03
35.195634569200	8.7416825704803e+03
35.225613815000	8.7094099656559e+03
35.255593060800	8.6765675032055e+03
35.285572306600	8.6431648390833e+03
35.315551552400	8.6092119309625e+03
35.345530798200	8.5747190285917e+03
35.375510044000	8.5396966639233e+03
35.405489289800	8.5041556410263e+03
35.435468535600	8.4681070257915e+03
35.465447781400	8.4315621354400e+03
35.495427027200	8.3945325278443e+03
35.525406273000	8.3570299906722e+03
35.555385518800	8.3190665303650e+03
35.585364764600	8.2806543609589e+03
35.615344010400	8.2418058927616e+03
35.645323256200	8.2025337208942e+03
35.675302502000	8.1628506137098e+03
35.705281747800	8.1227695010994e+03
35.735260993600	8.0823034626962e+03
35.765240239400	8.0414657159906e+03
35.795219485200	8.0002696043657e+03
35.825198731000	7.9587285850656e+03
35.855177976800	7.9168562171079e+03
35.885157222600	7.8746661491517e+03
35.915136468400	7.8321721073326e+03
35.945115714200	7.7893878830766e+03
35.975094960000	7.7463273209041e+03
36.005074205800	7.7030043062354e+03
36.035053451600	7.6594327532105e+03
36.065032697400	7.6156265925328e+03
36.095011943200	7.5715997593500e+03
36.124991189000	7.5273661811827e+03
36.154970434800	7.4829397659127e+03
36.184949680600	7.4383343898411e+03
36.214928926400	7.3935638858302e+03
36.244908172200	7.3486420315369e+03
36.274887418000	7.3035825377518e+03
36.304866663800	7.2583990368531e+03
36.334845909600	7.2131050713867e+03
36.364825155400	7.1677140827843e+03
36.394804401200	7.1222394002281e+03
36.424783647000	7.0766942296744e+03
36.454762892800	7.0310916430454e+03
36.484742138600	6.9854445676002e+03
36.514721384400	6.9397657754939e+03
36.544700630200	6.8940678735355e+03
36.574679876000	6.8483632931540e+03
36.604659121800	6.8026642805812e+03
36.634638367600	6.7569828872626e+03
36.664617613400	6.7113309605022e+03
36.694596859200	6.6657201343529e+03
36.724576105000	6.6201618207590e+03
36.754555350800	6.5746672009600e+03
36.784534596600	6.5292472171630e+03
36.814513842400	6.4839125644926e+03
36.844493088200	6.4386736832235e+03
36.874472334000	6.3935407513060e+03
36.904451579800	6.3485236771880e+03
36.934430825600	6.3036320929431e+03
36.964410071400	6.2588753477081e+03
36.994389317200	6.2142625014389e+03
37.024368563000	6.1698023189874e+03
37.054347808800	6.1255032645075e+03
37.084327054600	6.0813734961930e+03
37.114306300400	6.0374208613534e+03
37.144285546200	5.9936528918311e+03
37.174264792000	5.9500767997649e+03
37.204244037800	5.9066994737023e+03
37.234223283600	5.8635274750650e+03
37.264202529400	5.8205670349695e+03
37.294181775200	5.7778240514066e+03
37.324161021000	5.7353040867810e+03
37.354140266800	5.6930123658126e+03
37.384119512600	5.6509537738031e+03
37.414098758400	5.6091328552664e+03
37.444078004200	5.5675538129249e+03
37.474057250000	5.5262205070728e+03
37.504036495800	5.4851364553046e+03
37.534015741600	5.4443048326104e+03
37.563994987400	5.4037284718362e+03
37.593974233200	5.3634098645078e+03
37.623953479000	5.3233511620187e+03
37.653932724800	5.2835541771783e+03
37.683911970600	5.2440203861188e+03
37.713891216400	5.2047509305594e+03
37.743870462200	5.1657466204230e+03
37.773849708000	5.1270079368042e+03
37.803828953800	5.0885350352836e+03
37.833808199600	5.0503277495851e+03
37.863787445400	5.0123855955717e+03
37.893766691200	4.9747077755755e+03
37.923745937000	4.9372931830570e+03
37.953725182800	4.9001404075876e+03
37.983704428600	4.8632477401513e+03
38.013683674400	4.8266131787573e+03
38.043662920200	4.7902344343602e+03
38.073642166000	4.7541089370789e+03
38.103621411800	4.7182338427079e+03
38.133600657600	4.6826060395150e+03
38.163579903400	4.6472221553162e+03
38.193559149200	4.6120785648213e+03
38.223538395000	4.5771713972423e+03
38.253517640800	4.5424965441544e+03
38.283496886600	4.5080496676045e+03
38.313476132400	4.4738262084546e+03
38.343455378200	4.4398213949539e+03
38.373434624000	4.4060302515290e+03
38.403413869800	4.3724476077830e+03
38.433393115600	4.3390681076937e+03
38.463372361400	4.3058862190011e+03
38.493351607200	4.2728962427737e+03
38.523330853000	4.2400923231444e+03
38.553310098800	4.2074684572037e+03
38.583289344600	4.1750185050410e+03
38.613268590400	4.1427361999225e+03
38.643247836200	4.1106151585953e+03
38.673227082000	4.0786488917057e+03
38.703206327800	4.0468308143210e+03
38.733185573600	4.0151542565437e+03
38.763164819400	3.9836124742064e+03
38.793144065200	3.9521986596349e+03
38.823123311000	3.9209059524699e+03
38.853102556800	3.8897274505339e+03
38.883081802600	3.8586562207320e+03
38.913061048400	3.8276853099747e+03
38.943040294200	3.7968077561120e+03
38.973019540000	3.7660165988646e+03
39.002998785800	3.7353048907428e+03
39.032978031600	3.7046657079393e+03
39.062957277400	3.6740921611854e+03
39.092936523200	3.6435774065582e+03
39.122915769000	3.6131146562262e+03
39.152895014800	3.5826971891235e+03
39.182874260600	3.5523183615387e+03
39.212853506400	3.5219716176088e+03
39.242832752200	3.4916504997047e+03
39.272811998000	3.4613486586987e+03
39.302791243800	3.4310598641013e+03
39.332770489600	3.4007780140567e+03
39.362749735400	3.3704971451857e+03
39.392728981200	3.3402114422650e+03
39.422708227000	3.3099152477324e+03
39.452687472800	3.2796030710073e+03
39.482666718600	3.2492695976149e+03
39.512645964400	3.2189096981058e+03
39.542625210200	3.1885184367591e+03
39.572604456000	3.1580910800602e+03
39.602583701800	3.1276231049434e+03
39.632562947600	3.0971102067890e+03
39.662542193400	3.0665483071678e+03
39.692521439200	3.0359335613214e+03
39.722500685000	3.0052623653716e+03
39.752479930800	2.9745313632498e+03
39.782459176600	2.9437374533376e+03
39.812438422400	2.9128777948125e+03
39.842417668200	2.8819498136886e+03
39.872396914000	2.8509512085471e+03
39.902376159800	2.8198799559491e+03
39.932355405600	2.7887343155231e+03
39.962334651400	2.7575128347218e+03
39.992313897200	2.7262143532426e+03
40.022293143000	2.6948380071044e+03
40.052272388800	2.6633832323768e+03
40.082251634600	2.6318497685569e+03
40.112230880400	2.6002376615873e+03
40.142210126200	2.5685472665134e+03
40.172189372000	2.5367792497740e+03
40.202168617800	2.5049345911226e+03
40.232147863600	2.4730145851766e+03
40.262127109400	2.4410208425906e+03
40.292106355200	2.4089552908522e+03
40.322085601000	2.3768201746980e+03
40.352064846800	2.3446180561474e+03
40.382044092600	2.3123518141548e+03
40.412023338400	2.2800246438773e+03
40.442002584200	2.2476400555586e+03
40.471981830000	2.2152018730283e+03
40.501961075800	2.1827142318180e+03
40.531940321600	2.1501815768940e+03
40.561919567400	2.1176086600071e+03
40.591898813200	2.0850005366632e+03
40.621878059000	2.0523625627139e+03
40.651857304800	2.0197003905719e+03
40.681836550600	1.9870199650513e+03
40.711815796400	1.9543275188387e+03
40.741795042200	1.9216295675962e+03
40.771774288000	1.8889329047010e+03
40.801753533800	1.8562445956266e+03
40.831732779600	1.8235719719691e+03
40.861712025400	1.7909226251237e+03
40.891691271200	1.7583043996178e+03
40.921670517000	1.7257253861051e+03
40.951649762800	1.6931939140276e+03
40.981629008600	1.6607185439521e+03
41.011608254400	1.6283080595872e+03
41.041587500200	1.5959714594886e+03
41.071566746000	1.5637179484605e+03
41.101545991800	1.5315569286595e+03
41.131525237600	1.4994979904116e+03
41.161504483400	1.4675509027477e+03
41.191483729200	1.4357256036696e+03
41.221462975000	1.4040321901527e+03
41.251442220800	1.3724809078975e+03
41.281421466600	1.3410821408372e+03
41.311400712400	1.3098464004127e+03
41.341379958200	1.2787843146258e+03
41.371359204000	1.2479066168787e+03
41.401338449800	1.2172241346139e+03
41.431317695600	1.1867477777625e+03
41.461296941400	1.1564885270140e+03
41.491276187200	1.1264574219184e+03
41.521255433000	1.0966655488321e+03
41.551234678800	1.0671240287202e+03
41.581213924600	1.0378440048258e+03
41.611193170400	1.0088366302208e+03
41.641172416200	9.8011305524843e+02
41.671151662000	9.5168441487092e+02
41.701130907800	9.2356181593554e+02
41.731110153600	8.9575632437100e+02
41.761089399400	8.6827895232759e+02
41.791068645200	8.4114064527401e+02
41.821047891000	8.1435226906409e+02
41.851027136800	7.8792459698659e+02
41.881006382600	7.6186829681143e+02
41.910985628400	7.3619391784559e+02
41.940964874200	7.1091187801225e+02
41.970944120000	6.8603245096649e+02
42.000923365800	6.6156575326097e+02
42.030902611600	6.3752173157518e+02
42.060881857400	6.1391015002147e+02
42.090861103200	5.9074057754157e+02
42.120840349000	5.6802237540670e+02
42.150819594800	5.4576468483475e+02
42.180798840600	5.2397641473786e+02
42.210778086400	5.0266622961336e+02
42.240757332200	4.8184253759145e+02
42.270736578000	4.6151347865246e+02
42.300715823800	4.4168691302653e+02
42.330695069600	4.2237040978870e+02
42.360674315400	4.0357123566179e+02
42.390653561200	3.8529634403964e+02
42.420632807000	3.6755236424304e+02
42.450612052800	3.5034559102042e+02
42.480591298600	3.3368197430528e+02
42.510570544400	3.1756710924199e+02
42.540549790200	3.0200622649168e+02
42.570529036000	2.8700418282924e+02
42.600508281800	2.7256545204271e+02
42.630487527600	2.5869411614576e+02
42.660466773400	2.4539385691377e+02
42.690446019200	2.3266794775388e+02
42.720425265000	2.2051924591887e+02
42.750404510800	2.0895018507470e+02
42.780383756600	1.9796276823096e+02
42.810363002400	1.8755856104338e+02
42.840342248200	1.7773868549720e+02
42.870321494000	1.6850381397964e+02
42.900300739800	1.5985416374978e+02
42.930279985600	1.5178949181333e+02
42.960259231400	1.4430909020991e+02
42.990238477200	1.3741178171954e+02
43.020217723000	1.3109591599529e+02
43.050196968800	1.2535936612794e+02
43.080176214600	1.2019952564893e+02
43.110155460400	1.1561330597664e+02
43.140134706200	1.1159713431129e+02
43.170113952000	1.0814695198302e+02
43.200093197800	1.0525821325730e+02
43.230072443600	1.0292588460162e+02
43.260051689400	1.0114444441658e+02
43.290030935200	9.9907883234586e+01
43.320010181000	9.9209704388413e+01
43.349989426800	9.9042925151822e+01
43.379968672600	9.9400078353805e+01
43.409947918400	1.0027321446761e+02
43.439927164200	1.0165390417528e+02
43.469906410000	1.0353324140795e+02
43.499885655800	1.0590184686172e+02
43.529864901600	1.0874987198849e+02
43.559844147400	1.1206700346054e+02
43.589823393200	1.1584246810751e+02
43.619802639000	1.2006503832351e+02
43.649781884800	1.2472303794207e+02
43.679761130600	1.2980434857599e+02
43.709740376400	1.3529641641860e+02
43.739719622200	1.4118625950272e+02
43.769698868000	1.4746047541293e+02
43.799678113800	1.5410524944658e+02
43.829657359600	1.6110636321809e+02
43.859636605400	1.6844920370131e+02
43.889615851200	1.7611877270343e+02
43.919595097000	1.8409969676440e+02
43.949574342800	1.9237623747455e+02
43.979553588600	2.0093230220340e+02
44.009532834400	2.0975145523160e+02
44.039512080200	2.1881692927810e+02
44.069491326000	2.2811163741370e+02
44.099470571800	2.3761818535229e+02
44.129449817600	2.4731888411012e+02
44.159429063400	2.5719576302352e+02
44.189408309200	2.6723058311493e+02
44.219387555000	2.7740485079660e+02
44.249366800800	2.8769983190126e+02
44.279346046600	2.9809656602839e+02
44.309325292400	3.0857588119466e+02
44.339304538200	3.1911840877654e+02
44.369283784000	3.2970459873288e+02
44.399263029800	3.4031473509501e+02
44.429242275600	3.5092895171142e+02
44.459221521400	3.6152724823393e+02
44.489200767200	3.7208950633197e+02
44.519180013000	3.8259550612127e+02
44.549159258800	3.9302494279301e+02
44.579138504600	4.0335744342928e+02
44.609117750400	4.1357258399050e+02
44.639096996200	4.2364990645995e+02
44.669076242000	4.3356893613092e+02
44.699055487800	4.4330919902107e+02
44.729034733600	4.5285023939912e+02
44.759013979400	4.6217163740825e+02
44.788993225200	4.7125302677080e+02
44.818972471000	4.8007411255859e+02
44.848951716800	4.8861468901299e+02
44.878930962600	4.9685465739890e+02
44.908910208400	5.0477404387666e+02
44.938889454200	5.1235301737561e+02
44.968868700000	5.1957190745345e+02
44.998847945800	5.2641122212487e+02
45.028827191600	5.3285166564343e+02
45.058806437400	5.3887415622030e+02
45.088785683200	5.4445984366356e+02
45.118764929000	5.4959012692189e+02
45.148744174800	5.5424667151626e+02
45.178723420600	5.5841142684350e+02
45.208702666400	5.6206664333549e+02
45.238681912200	5.6519488945793e+02
45.268661158000	5.6777906853265e+02
45.298640403800	5.6980243536745e+02
45.328619649600	5.7124861267781e+02
45.358598895400	5.7210160728460e+02
45.388578141200	5.7234582607236e+02
45.418557387000	5.7196609169266e+02
45.448536632800	5.7094765799738e+02
45.478515878600	5.6927622518682e+02
45.508495124400	5.6693795465782e+02
45.538474370200	5.6391948353719e+02
45.568453616000	5.6020793888612e+02
45.598432861800	5.5579095156137e+02
45.628412107600	5.5065666971925e+02
45.658391353400	5.4479377194889e+02
45.688370599200	5.3819148002127e+02
45.718349845000	5.3083957124105e+02
45.748329090800	5.2272839038841e+02
45.778308336600	5.1384886123831e+02
45.808287582400	5.0419249764535e+02
45.838266828200	4.9375141418213e+02
45.868246074000	4.8251833631990e+02
45.898225319800	4.7048661014033e+02
45.928204565600	4.5765021156787e+02
45.958183811400	4.4400375511219e+02
45.988163057200	4.2954250211102e+02
46.018142303000	4.1426236846384e+02
46.048121548800	3.9815993184728e+02
46.078100794600	3.8123243840373e+02
46.108080040400	3.6347780889485e+02
46.138059286200	3.4489464431238e+02
46.168038532000	3.2548223093876e+02
46.198017777800	3.0524054485088e+02
46.227997023600	2.8417025586061e+02
46.257976269400	2.6227273088608e+02
46.287955515200	2.3955003674848e+02
46.317934761000	2.1600494238940e+02
46.347914006800	1.9164092050428e+02
46.377893252600	1.6646214858810e+02
46.407872498400	1.4047350938988e+02
46.437851744200	1.1368059077317e+02
46.467830990000	8.6089684980055e+01
46.497810235800	5.7707787296860e+01
46.527789481600	2.8542594120299e+01
46.557768727400	-1.3974995768576e+00
46.587747973200	-3.2103403380807e+01
46.617727219000	-6.3565335172181e+01
46.647706464800	-9.5772825461195e+01
46.677685710600	-1.2871472232115e+02
46.707664956400	-1.6237919691847e+02
46.737644202200	-1.9675374963682e+02
46.767623448000	-2.3182521679256e+02
46.797602693800	-2.6757977793783e+02
46.827581939600	-3.0400296374765e+02
46.857561185400	-3.4107966448619e+02
46.887540431200	-3.7879413904746e+02
46.917519677000	-4.1713002456468e+02
46.947498922800	-4.5607034658250e+02
46.977478168600	-4.9559752978525e+02
47.007457414400	-5.3569340927432e+02
47.037436660200	-5.7633924238700e+02
47.067415906000	-6.1751572104880e+02
47.097395151800	-6.5920298465050e+02
47.127374397600	-7.0138063344104e+02
47.157353643400	-7.4402774242660e+02
47.187332889200	-7.8712287576595e+02
47.217312135000	-8.3064410165144e+02
47.247291380800	-8.7456900766489e+02
47.277270626600	-9.1887471659679e+02
47.307249872400	-9.6353790271714e+02
47.337229118200	-1.0085348084856e+03
47.367208364000	-1.0538412616883e+03
47.397187609800	-1.0994326929881e+03
47.427166855600	-1.1452841538750e+03
47.457146101400	-1.1913703350030e+03
47.487125347200	-1.2376655848982e+03
47.517104593000	-1.2841439290248e+03
47.547083838800	-1.3307790891933e+03
47.577063084600	-1.3775445032954e+03
47.607042330400	-1.4244133453509e+03
47.637021576200	-1.4713585458492e+03
47.667000822000	-1.5183528123702e+03
47.696980067800	-1.5653686504681e+03
47.726959313600	-1.6123783848006e+03
47.756938559400	-1.6593541804863e+03
47.786917805200	-1.7062680646745e+03
47.816897051000	-1.7530919483071e+03
47.846876296800	-1.7997976480581e+03
47.876855542600	-1.8463569084295e+03
47.906834788400	-1.8927414239878e+03
47.936814034200	-1.9389228617216e+03
47.966793280000	-1.9848728835018e+03
47.996772525800	-2.0305631686261e+03
48.026751771600	-2.0759654364292e+03
48.056731017400	-2.1210514689391e+03
48.086710263200	-2.1657931335607e+03
48.116689509000	-2.2101624057686e+03
48.146668754800	-2.2541313917885e+03
48.176648000600	-2.2976723512493e+03
48.206627246400	-2.3407577197858e+03
48.236606492200	-2.3833601315737e+03
48.266585738000	-2.4254524417765e+03
48.296564983800	-2.4670077488867e+03
48.326544229600	-2.5079994169408e+03
48.356523475400	-2.5484010975896e+03
48.386502721200	-2.5881867520051e+03
48.416481967000	-2.6273306726048e+03
48.446461212800	-2.6658075045745e+03
48.476440458600	-2.7035922671707e+03
48.506419704400	-2.7406603747856e+03
48.536398950200	-2.7769876577539e+03
48.566378196000	-2.8125503828857e+03
48.596357441800	-2.8473252737051e+03
48.626336687600	-2.8812895303795e+03
48.656315933400	-2.9144208493191e+03
48.686295179200	-2.9466974424317e+03
48.716274425000	-2.9780980560140e+03
48.746253670800	-3.0086019892639e+03
48.776232916600	-3.0381891123965e+03
48.806212162400	-3.0668398843476e+03
48.836191408200	-3.0945353700497e+03
48.866170654000	-3.1212572572635e+03
48.896149899800	-3.1469878729508e+03
48.926129145600	-3.1717101991740e+03
48.956108391400	-3.1954078885065e+03
48.986087637200	-3.2180652789409e+03
49.016066883000	-3.2396674082820e+03
49.046046128800	-3.2602000280092e+03
49.076025374600	-3.2796496165970e+03
49.106004620400	-3.2980033922812e+03
49.135983866200	-3.3152493252583e+03
49.165963112000	-3.3313761493056e+03
49.195942357800	-3.3463733728138e+03
49.225921603600	-3.3602312892182e+03
49.255900849400	-3.3729409868206e+03
49.285880095200	-3.3844943579917e+03
49.315859341000	-3.3948841077442e+03
49.345838586800	-3.4041037616697e+03
49.375817832600	-3.4121476732288e+03
49.405797078400	-3.4190110303904e+03
49.435776324200	-3.4246898616092e+03
49.465755570000	-3.4291810411383e+03
49.495734815800	-3.4324822936696e+03
49.525714061600	-3.4345921982960e+03
49.555693307400	-3.4355101917928e+03
49.585672553200	-3.4352365712115e+03
49.615651799000	-3.4337724957847e+03
49.645631044800	-3.4311199881378e+03
49.675610290600	-3.4272819348049e+03
49.705589536400	-3.4222620860484e+03
49.735568782200	-3.4160650549796e+03
49.765548028000	-3.4086963159803e+03
49.795527273800	-3.4001622024255e+03
49.825506519600	-3.3904699037069e+03
49.855485765400	-3.3796274615600e+03
49.885465011200	-3.3676437656941e+03
49.915444257000	-3.3545285487294e+03
49.945423502800	-3.3402923804440e+03
49.975402748600	-3.3249466613332e+03
50.005381994400	-3.3085036154856e+03
50.035361240200	-3.2909762827816e+03
50.065340486000	-3.2723785104184e+03
50.095319731800	-3.2527249437674e+03
50.125298977600	-3.2320310165716e+03
50.155278223400	-3.2103129404885e+03
50.185257469200	-3.1875876939868e+03
50.215236715000	-3.1638730106049e+03
50.245215960800	-3.1391873665800e+03
50.275195206600	-3.1135499678569e+03
50.305174452400	-3.0869807364857e+03
50.335153698200	-3.0595002964199e+03
50.365132944000	-3.0311299587243e+03
50.395112189800	-3.0018917062056e+03
50.425091435600	-2.9718081774757e+03
50.455070681400	-2.9409026504616e+03
50.485049927200	-2.9091990253739e+03
50.515029173000	-2.8767218071474e+03
50.545008418800	-2.8434960873674e+03
50.574987664600	-2.8095475256967e+03
50.604966910400	-2.7749023308164e+03
50.634946156200	-2.7395872408973e+03
50.664925402000	-2.7036295036158e+03
50.694904647800	-2.6670568557324e+03
50.724883893600	-2.6298975022463e+03
50.754863139400	-2.5921800951448e+03
50.784842385200	-2.5539337117647e+03
50.814821631000	-2.5151878327813e+03
50.844800876800	-2.4759723198444e+03
50.874780122600	-2.4363173928790e+03
50.904759368400	-2.3962536070685e+03
50.934738614200	-2.3558118295401e+03
50.964717860000	-2.3150232157694e+03
50.994697105800	-2.2739191857268e+03
51.024676351600	-2.2325313997809e+03
51.054655597400	-2.1908917343822e+03
51.084634843200	-2.1490322575449e+03
51.114614089000	-2.1069852041480e+03
51.144593334800	-2.0647829510746e+03
51.174572580600	-2.0224579922117e+03
51.204551826400	-1.9800429133292e+03
51.234531072200	-1.9375703668604e+03
51.264510318000	-1.8950730466033e+03
51.294489563800	-1.8525836623648e+03
51.324468809600	-1.8101349145679e+03
51.354448055400	-1.7677594688439e+03
51.384427301200	-1.7254899306289e+03
51.414406547000	-1.6833588197880e+03
51.444385792800	-1.6413985452861e+03
51.474365038600	-1.5996413799279e+03
51.504344284400	-1.5581194351869e+03
51.534323530200	-1.5168646361458e+03
51.564302776000	-1.4759086965668e+03
51.594282021800	-1.4352830941161e+03
51.624261267600	-1.3950190457596e+03
51.654240513400	-1.3551474833527e+03
51.684219759200	-1.3156990294442e+03
51.714199005000	-1.2767039733136e+03
51.744178250800	-1.2381922472633e+03
51.774157496600	-1.2001934031845e+03
51.804136742400	-1.1627365894166e+03
51.834115988200	-1.1258505279198e+03
51.864095234000	-1.0895634917807e+03
51.894074479800	-1.0539032830681e+03
51.924053725600	-1.0188972110589e+03
51.954032971400	-9.8457207085330e+02
51.984012217200	-9.5095412239442e+02
52.013991463000	-9.1806906991335e+02
52.043970708800	-8.8594204181472e+02
52.073949954600	-8.5459757102081e+02
52.103929200400	-8.2405957579050e+02
52.133908446200	-7.9435134102934e+02
52.163887692000	-7.6549550010669e+02
52.193866937800	-7.3751401719508e+02
52.223846183600	-7.1042817014710e+02
52.253825429400	-6.8425853392411e+02
52.283804675200	-6.5902496459096e+02
52.313783921000	-6.3474658389035e+02
52.343763166800	-6.1144176440994e+02
52.373742412600	-5.8912811535485e+02
52.403721658400	-5.6782246893769e+02
52.433700904200	-5.4754086739777e+02
52.463680150000	-5.2829855066067e+02
52.493659395800	-5.1010994464849e+02
52.523638641600	-4.9298865025116e+02
52.553617887400	-4.7694743296800e+02
52.583597133200	-4.6199821322860e+02
52.613576379000	-4.4815205740130e+02
52.643555624800	-4.3541916949706e+02
52.673534870600	-4.2380888357598e+02
52.703514116400	-4.1332965686291e+02
52.733493362200	-4.0398906357832e+02
52.763472608000	-3.9579378948977e+02
52.793451853800	-3.8874962718871e+02
52.823431099600	-3.8286147209695e+02
52.853410345400	-3.7813331920623e+02
52.883389591200	-3.7456826055391e+02
52.913368837000	-3.7216848343717e+02
52.943348082800	-3.7093526936733e+02
52.973327328600	-3.7086899376541e+02
53.003306574400	-3.7196912639953e+02
53.033285820200	-3.7423423256374e+02
53.063265066000	-3.7766197499772e+02
53.093244311800	-3.8224911654586e+02
53.123223557600	-3.8799152355360e+02
53.153202803400	-3.9488416999850e+02
53.183182049200	-4.0292114235276e+02
53.213161295000	-4.1209564517307e+02
53.243140540800	-4.2240000741365e+02
53.273119786600	-4.3382568945699e+02
53.303099032400	-4.4636329085675e+02
53.333078278200	-4.6000255878650e+02
53.363057524000	-4.7473239718726e+02
53.393036769800	-4.9054087660637e+02
53.423016015600	-5.0741524471955e+02
53.452995261400	-5.2534193752756e+02
53.482974507200	-5.4430659121802e+02
53.512953753000	-5.6429405468275e+02
53.542932998800	-5.8528840268007e+02
53.572912244600	-6.0727294963130e+02
53.602891490400	-6.3023026403988e+02
53.632870736200	-6.5414218352117e+02
53.662849982000	-6.7898983043035e+02
53.692829227800	-7.0475362807549e+02
53.722808473600	-7.3141331750227e+02
53.752787719400	-7.5894797483623e+02
53.782766965200	-7.8733602916820e+02
53.812746211000	-8.1655528096796e+02
53.842725456800	-8.4658292101074e+02
53.872704702600	-8.7739554980061e+02
53.902683948400	-9.0896919747484e+02
53.932663194200	-9.4127934417220e+02
53.962642440000	-9.7430094084849e+02
53.992621685800	-1.0080084305217e+03
54.022600931600	-1.0423757699290e+03
54.052580177400	-1.0773764515775e+03
54.082559423200	-1.1129835261708e+03
54.112538669000	-1.1491696253909e+03
54.142517914800	-1.1859069850190e+03
54.172497160600	-1.2231674683733e+03
54.202476406400	-1.2609225900455e+03
54.232455652200	-1.2991435399166e+03
54.262434898000	-1.3378012074298e+03
54.292414143800	-1.3768662061025e+03
54.322393389600	-1.4163088982557e+03
54.352372635400	-1.4560994199402e+03
54.382351881200	-1.4962077060383e+03
54.412331127000	-1.5366035155208e+03
54.442310372800	-1.5772564568385e+03
54.472289618600	-1.6181360134243e+03
54.502268864400	-1.6592115692886e+03
54.532248110200	-1.7004524346827e+03
54.562227356000	-1.7418278718112e+03
54.592206601800	-1.7833071205709e+03
54.622185847600	-1.8248594242947e+03
54.652165093400	-1.8664540554792e+03
54.682144339200	-1.9080603414741e+03
54.712123585000	-1.9496476901122e+03
54.742102830800	-1.9911856152585e+03
54.772082076600	-2.0326437622568e+03
54.802061322400	-2.0739919332531e+03
54.832040568200	-2.1152001123735e+03
54.862019814000	-2.1562384907372e+03
54.891999059800	-2.1970774912819e+03
54.921978305600	-2.2376877933820e+03
54.951957551400	-2.2780403572394e+03
54.981936797200	-2.3181064480248e+03
55.011916043000	-2.3578576597514e+03
55.041895288800	-2.3972659388593e+03
55.071874534600	-2.4363036074928e+03
55.101853780400	-2.4749433864492e+03
55.131833026200	-2.5131584177817e+03
55.161812272000	-2.5509222870362e+03
55.191791517800	-2.5882090451047e+03
55.221770763600	-2.6249932296763e+03
55.251750009400	-2.6612498862683e+03
55.281729255200	-2.6969545888199e+03
55.311708501000	-2.7320834598315e+03
55.341687746800	-2.7666131900325e+03
55.371666992600	-2.8005210575620e+03
55.401646238400	-2.8337849466459e+03
55.431625484200	-2.8663833657554e+03
55.461604730000	-2.8982954652311e+03
55.491583975800	-2.9295010543599e+03
55.521563221600	-2.9599806178883e+03
55.551542467400	-2.9897153319604e+03
55.581521713200	-3.0186870794667e+03
