#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Beta-weighted transverse dipolar bunch wake, y-plane
# beta_factor is dimensionless: sum(beta_i/<beta>)
# Z_perp unit: Ohm/m
#"s / mm"	"W_perp_beta [V/pC/m]"
#------------------------
7.524790695800	3.4017130621152e+02
7.554769941600	3.3996108057285e+02
7.584749187400	3.3970084656785e+02
7.614728433200	3.3938888708607e+02
7.644707679000	3.3902354420215e+02
7.674686924800	3.3860322062957e+02
7.704666170600	3.3812638111209e+02
7.734645416400	3.3759155375172e+02
7.764624662200	3.3699733127252e+02
7.794603908000	3.3634237221901e+02
7.824583153800	3.3562540208858e+02
7.854562399600	3.3484521439702e+02
7.884541645400	3.3400067167650e+02
7.914520891200	3.3309070640520e+02
7.944500137000	3.3211432186825e+02
7.974479382800	3.3107059294916e+02
8.004458628600	3.2995866685153e+02
8.034437874400	3.2877776375038e+02
8.064417120200	3.2752717737307e+02
8.094396366000	3.2620627550915e+02
8.124375611800	3.2481450044930e+02
8.154354857600	3.2335136935296e+02
8.184334103400	3.2181647454466e+02
8.214313349200	3.2020948373901e+02
8.244292595000	3.1853014019443e+02
8.274271840800	3.1677826279565e+02
8.304251086600	3.1495374606521e+02
8.334230332400	3.1305656010419e+02
8.364209578200	3.1108675046240e+02
8.394188824000	3.0904443793853e+02
8.424168069800	3.0692981831046e+02
8.454147315600	3.0474316199643e+02
8.484126561400	3.0248481364745e+02
8.514105807200	3.0015519167167e+02
8.544085053000	2.9775478769129e+02
8.574064298800	2.9528416593267e+02
8.604043544600	2.9274396255065e+02
8.634022790400	2.9013488488759e+02
8.664002036200	2.8745771066831e+02
8.693981282000	2.8471328713164e+02
8.723960527800	2.8190253009977e+02
8.753939773600	2.7902642298630e+02
8.783919019400	2.7608601574413e+02
8.813898265200	2.7308242375444e+02
8.843877511000	2.7001682665779e+02
8.873856756800	2.6689046712874e+02
8.903836002600	2.6370464959518e+02
8.933815248400	2.6046073890378e+02
8.963794494200	2.5716015893292e+02
8.993773740000	2.5380439115450e+02
9.023752985800	2.5039497314615e+02
