#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Beta-weighted transverse dipolar bunch wake, x-plane
# beta_factor is dimensionless: sum(beta_i/<beta>)
# Z_perp unit: Ohm/m
#"s / mm"	"W_perp_beta [V/pC/m]"
#------------------------
-6.535475584400	-1.1154749077052e-14
-6.505496338600	-1.7374998562386e-15
-6.475517092800	-1.6054498671645e-14
-6.445537847000	-7.6449993674499e-15
-6.415558601200	-2.5350122902521e-14
-6.385579355400	-1.9459998389873e-14
-6.355600109600	-1.3769686360691e-14
-6.325620863800	-8.5050617962880e-15
-6.295641618000	-1.9281904654608e-14
-6.265662372200	-2.4463997975840e-14
-6.235683126400	-1.5924186182427e-14
-6.205703880600	-1.0598749123056e-14
-6.175724634800	-1.9929123351057e-14
-6.145745389000	-1.9894373353932e-14
-6.115766143200	-1.4091123834095e-14
-6.085786897400	-1.1293749065551e-14
-6.055807651600	-1.9147248415750e-14
-6.025828405800	-2.1266998240361e-14
-5.995849160000	-7.6797493645747e-15
-5.965869914200	-1.1780249025298e-14
-5.935890668400	-2.1440748225985e-14
-5.905911422600	-1.3656748870036e-14
-5.875932176800	-6.4634994652077e-15
-5.845952931000	-6.3244994767086e-15
-5.815973685200	-9.6604992006867e-15
-5.785994439400	-1.6123998665894e-14
-5.756015193600	-1.2579498959168e-14
-5.726035947800	-1.7444498556636e-14
-5.696056702000	-2.0363498315117e-14
-5.666077456200	-2.0919498269113e-14
-5.636098210400	-1.2509998964918e-14
-5.606118964600	-4.3089996434718e-15
-5.576139718800	-1.8000498510632e-14
-5.546160473000	-2.2448498142603e-14
-5.516181227200	-8.3399993099454e-15
-5.486201981400	-9.7299991949363e-15
-5.456222735600	-6.1159994939599e-15
-5.426243489800	-1.4177998826907e-14
-5.396264244000	-4.7259996089690e-15
-5.366284998200	-6.6719994479563e-15
-5.336305752400	-9.8689991834353e-15
-5.306326506600	-1.1675999033924e-14
-5.276347260800	-1.0146999160434e-14
-5.246368015000	-1.1119999079927e-14
-5.216388769200	-1.1675999033924e-14
-5.186409523400	-6.3939994709581e-15
-5.156430277600	-2.7799997699818e-16
-5.126451031800	1.6679998619891e-15
-5.096471786000	-9.8689991834353e-15
-5.066492540200	-3.4749997124772e-15
-5.036513294400	-9.5909992064372e-15
-5.006534048600	-2.3073998090849e-14
-4.976554802800	-1.4872998769403e-14
-4.946575557000	-2.4880997941337e-14
-4.916596311200	-9.7299991949363e-15
-4.886617065400	-6.9499994249545e-16
-4.856637819600	-1.9459998389873e-15
-4.826658573800	-1.2509998964918e-14
-4.796679328000	1.0563999125931e-14
-4.766700082200	3.3359997239781e-15
-4.736720836400	9.4519992179381e-15
-4.706741590600	-1.3899998849909e-15
-4.676762344800	1.3899998849909e-14
-4.646783099000	4.5869996204699e-15
-4.616803853200	1.4872998769403e-14
-4.586824607400	4.3089996434718e-15
-4.556845361600	3.3359997239781e-15
-4.526866115800	2.2239998159854e-15
-4.496886870000	6.1159994939599e-15
-4.466907624200	5.2819995629654e-15
-4.436928378400	6.9499994249545e-15
-4.406949132600	3.8919996779745e-15
-4.376969886800	9.3129992294390e-15
-4.346990641000	-2.2239998159854e-15
-4.317011395200	8.3399993099454e-16
-4.287032149400	-4.1699996549727e-15
-4.257052903600	-5.5599995399636e-16
-4.227073657800	-6.5329994594572e-15
-4.197094412000	1.0146999160434e-14
-4.167115166200	3.0579997469800e-15
-4.137135920400	-1.3899998849909e-15
-4.107156674600	-6.9499994249545e-15
-4.077177428800	1.8069998504882e-14
-4.047198183000	1.1536999045424e-14
-4.017218937200	1.5289998734900e-14
-3.987239691400	1.1884499016672e-14
-3.957260445600	1.3413498890162e-14
-3.927281199800	3.8919996779745e-15
-3.897301954000	1.1814999022423e-14
-3.867322708200	7.5059993789508e-15
-3.837343462400	2.1683998205858e-14
-3.807364216600	1.1467499051175e-14
-3.777384970800	1.2092998999421e-14
-3.747405725000	8.6874992811931e-15
-3.717426479200	1.8139498499131e-14
-3.687447233400	4.9344995917177e-15
-3.657467987600	5.3862495543397e-15
-3.627488741800	4.5174996262204e-15
-3.597509496000	1.3517748881536e-14
-3.567530250200	1.5289998734900e-15
-3.537551004400	8.3747493070701e-15
-3.507571758600	9.0697492495656e-15
-3.477592512800	1.4247498821157e-14
-3.447613267000	3.2664997297286e-15
-3.417634021200	3.6139997009763e-15
-3.387654775400	5.0387495830920e-15
-3.357675529600	1.6879811103358e-14
-3.327696283800	1.4038998838408e-14
-3.297717038000	1.8780201571119e-14
-3.267737792200	2.1190982621650e-14
-3.237758546400	2.9407185066839e-14
-3.207779300600	1.8999560927969e-14
-3.177800054800	4.2481871485034e-14
-3.147820809000	6.0881994962601e-14
-3.117841563200	9.8359866861668e-14
-3.087862317400	1.5376873727712e-13
-3.057883071600	2.8585347634838e-13
-3.027903825800	4.8166971014647e-13
-2.997924580000	8.5464142928665e-13
-2.967945334200	1.5079413752324e-12
-2.937966088400	2.6707110290244e-12
-2.907986842600	4.6974698613296e-12
-2.878007596800	8.2246988194854e-12
-2.848028351000	1.4322975814912e-11
-2.818049105200	2.4853336943626e-11
-2.788069859400	4.2877048452337e-11
-2.758090613600	7.3608833909578e-11
-2.728111367800	1.2566690110227e-10
-2.698132122000	2.1340480584281e-10
-2.668152876200	3.6045240717603e-10
