# Freq(GHz) Re(Z) Im(Z)
4.870000e+00 8.229771e-02 2.227105e-01
4.880000e+00 8.315379e-02 2.231527e-01
4.890000e+00 8.401621e-02 2.235659e-01
4.900000e+00 8.488375e-02 2.239497e-01
4.910000e+00 8.575519e-02 2.243040e-01
4.920000e+00 8.662930e-02 2.246285e-01
4.930000e+00 8.750485e-02 2.249231e-01
4.940000e+00 8.838060e-02 2.251876e-01
4.950000e+00 8.925529e-02 2.254221e-01
4.960000e+00 9.012766e-02 2.256265e-01
4.970000e+00 9.099647e-02 2.258010e-01
4.980000e+00 9.186046e-02 2.259455e-01
4.990000e+00 9.271839e-02 2.260603e-01
5.000000e+00 9.356901e-02 2.261456e-01
5.010000e+00 9.441108e-02 2.262016e-01
5.020000e+00 9.524339e-02 2.262286e-01
5.030000e+00 9.606471e-02 2.262271e-01
5.040000e+00 9.687385e-02 2.261974e-01
5.050000e+00 9.766962e-02 2.261400e-01
5.060000e+00 9.845086e-02 2.260554e-01
5.070000e+00 9.921644e-02 2.259442e-01
5.080000e+00 9.996521e-02 2.258069e-01
5.090000e+00 1.006961e-01 2.256443e-01
5.100000e+00 1.014080e-01 2.254571e-01
5.110000e+00 1.020999e-01 2.252459e-01
5.120000e+00 1.027708e-01 2.250116e-01
5.130000e+00 1.034197e-01 2.247550e-01
5.140000e+00 1.040456e-01 2.244770e-01
5.150000e+00 1.046477e-01 2.241785e-01
5.160000e+00 1.052250e-01 2.238604e-01
5.170000e+00 1.057767e-01 2.235238e-01
5.180000e+00 1.063021e-01 2.231696e-01
5.190000e+00 1.068003e-01 2.227990e-01
5.200000e+00 1.072707e-01 2.224129e-01
5.210000e+00 1.077126e-01 2.220126e-01
5.220000e+00 1.081253e-01 2.215991e-01
5.230000e+00 1.085083e-01 2.211737e-01
5.240000e+00 1.088610e-01 2.207376e-01
5.250000e+00 1.091830e-01 2.202919e-01
5.260000e+00 1.094739e-01 2.198379e-01
5.270000e+00 1.097332e-01 2.193768e-01
5.280000e+00 1.099607e-01 2.189100e-01
5.290000e+00 1.101559e-01 2.184388e-01
5.300000e+00 1.103189e-01 2.179643e-01
5.310000e+00 1.104492e-01 2.174881e-01
5.320000e+00 1.105469e-01 2.170112e-01
5.330000e+00 1.106119e-01 2.165352e-01
5.340000e+00 1.106441e-01 2.160613e-01
5.350000e+00 1.106436e-01 2.155908e-01
5.360000e+00 1.106105e-01 2.151252e-01
5.370000e+00 1.105450e-01 2.146656e-01
5.380000e+00 1.104472e-01 2.142135e-01
5.390000e+00 1.103175e-01 2.137702e-01
5.400000e+00 1.101561e-01 2.133369e-01
5.410000e+00 1.099634e-01 2.129149e-01
5.420000e+00 1.097398e-01 2.125056e-01
5.430000e+00 1.094858e-01 2.121101e-01
5.440000e+00 1.092019e-01 2.117298e-01
5.450000e+00 1.088888e-01 2.113659e-01
5.460000e+00 1.085469e-01 2.110195e-01
5.470000e+00 1.081771e-01 2.106918e-01
5.480000e+00 1.077800e-01 2.103840e-01
5.490000e+00 1.073564e-01 2.100972e-01
5.500000e+00 1.069072e-01 2.098325e-01
5.510000e+00 1.064331e-01 2.095910e-01
5.520000e+00 1.059351e-01 2.093736e-01
5.530000e+00 1.054141e-01 2.091813e-01
5.540000e+00 1.048712e-01 2.090152e-01
5.550000e+00 1.043073e-01 2.088761e-01
5.560000e+00 1.037236e-01 2.087648e-01
5.570000e+00 1.031210e-01 2.086822e-01
5.580000e+00 1.025009e-01 2.086292e-01
5.590000e+00 1.018642e-01 2.086063e-01
5.600000e+00 1.012123e-01 2.086143e-01
5.610000e+00 1.005463e-01 2.086538e-01
5.620000e+00 9.986759e-02 2.087255e-01
5.630000e+00 9.917732e-02 2.088298e-01
5.640000e+00 9.847684e-02 2.089672e-01
5.650000e+00 9.776747e-02 2.091382e-01
5.660000e+00 9.705054e-02 2.093432e-01
5.670000e+00 9.632742e-02 2.095824e-01
5.680000e+00 9.559947e-02 2.098562e-01
5.690000e+00 9.486807e-02 2.101647e-01
5.700000e+00 9.413462e-02 2.105082e-01
5.710000e+00 9.340051e-02 2.108866e-01
5.720000e+00 9.266714e-02 2.113001e-01
5.730000e+00 9.193592e-02 2.117487e-01
5.740000e+00 9.120826e-02 2.122322e-01
5.750000e+00 9.048555e-02 2.127506e-01
5.760000e+00 8.976919e-02 2.133037e-01
5.770000e+00 8.906058e-02 2.138911e-01
