# Freq(GHz) Re(Z) Im(Z)
3.763441e+00 -1.024878e+05 -8.782543e+05
3.775944e+00 -1.592119e+05 -8.900851e+05
3.788447e+00 -2.201360e+05 -9.034044e+05
3.800950e+00 -2.863835e+05 -9.186890e+05
3.813453e+00 -3.593423e+05 -9.365427e+05
3.825956e+00 -4.397541e+05 -9.573482e+05
3.838460e+00 -5.292437e+05 -9.818687e+05
3.850963e+00 -6.303685e+05 -1.011671e+06
3.863466e+00 -7.476579e+05 -1.048529e+06
3.875969e+00 -8.842550e+05 -1.093999e+06
3.888472e+00 -1.046164e+06 -1.151090e+06
3.900975e+00 -1.245181e+06 -1.225818e+06
3.913478e+00 -1.500140e+06 -1.328285e+06
3.925981e+00 -1.832009e+06 -1.470843e+06
3.938485e+00 -2.283076e+06 -1.679284e+06
3.950988e+00 -2.956347e+06 -2.021948e+06
3.963491e+00 -4.105072e+06 -2.696841e+06
3.975994e+00 -6.324841e+06 -4.333703e+06
3.988497e+00 -1.157901e+07 -1.101258e+07
4.001000e+00 1.992815e+07 -3.512042e+07
4.013503e+00 1.324671e+07 -3.112656e+05
4.026007e+00 6.912969e+06 7.005295e+05
4.038510e+00 4.637997e+06 5.620168e+05
4.051013e+00 3.525896e+06 4.013667e+05
4.063516e+00 2.871387e+06 2.815974e+05
4.076019e+00 2.420638e+06 1.918098e+05
4.088522e+00 2.091684e+06 1.238358e+05
4.101025e+00 1.844455e+06 7.229063e+04
4.113528e+00 1.652335e+06 3.275868e+04
4.126032e+00 1.495077e+06 1.559987e+03
4.138535e+00 1.363832e+06 -2.313460e+04
4.151038e+00 1.253545e+06 -4.238407e+04
4.163541e+00 1.159687e+06 -5.722387e+04
4.176044e+00 1.077587e+06 -6.882511e+04
4.188547e+00 1.005094e+06 -7.772851e+04
4.201050e+00 9.410231e+05 -8.422109e+04
4.213553e+00 8.840575e+05 -8.865137e+04
4.226057e+00 8.325131e+05 -9.149509e+04
4.238560e+00 7.856312e+05 -9.296472e+04
4.251063e+00 7.430406e+05 -9.316422e+04
4.263566e+00 7.042353e+05 -9.224116e+04
4.276069e+00 6.684440e+05 -9.042550e+04
4.288572e+00 6.353339e+05 -8.781893e+04
4.301075e+00 6.047764e+05 -8.446502e+04
4.313578e+00 5.765404e+05 -8.043858e+04
4.326082e+00 5.502085e+05 -7.586838e+04
4.338585e+00 5.256196e+05 -7.080281e+04
4.351088e+00 5.027023e+05 -6.528683e+04
4.363591e+00 4.810469e+05 -5.958854e+04
4.376094e+00 4.606667e+05 -5.358124e+04
4.388597e+00 4.415124e+05 -4.726513e+04
4.401100e+00 4.235773e+05 -4.065358e+04
4.413603e+00 4.067943e+05 -3.377558e+04
4.426107e+00 3.909938e+05 -2.668198e+04
4.438610e+00 3.761178e+05 -1.939611e+04
4.451113e+00 3.621751e+05 -1.192835e+04
4.463616e+00 3.491245e+05 -4.300101e+03
4.476119e+00 3.368473e+05 3.458047e+03
4.488622e+00 3.253133e+05 1.133673e+04
4.501125e+00 3.145271e+05 1.931546e+04
4.513628e+00 3.044617e+05 2.737762e+04
4.526132e+00 2.950253e+05 3.550153e+04
4.538635e+00 2.861912e+05 4.367402e+04
4.551138e+00 2.779770e+05 5.188438e+04
4.563641e+00 2.703635e+05 6.011917e+04
4.576144e+00 2.632779e+05 6.836443e+04
4.588647e+00 2.567006e+05 7.660977e+04
4.601150e+00 2.506407e+05 8.484788e+04
4.613653e+00 2.449214e+05 9.314598e+04
4.626157e+00 2.394497e+05 1.015209e+05
4.638660e+00 2.344210e+05 1.098631e+05
4.651163e+00 2.298460e+05 1.181536e+05
4.663666e+00 2.257128e+05 1.263821e+05
4.676169e+00 2.219710e+05 1.345458e+05
4.688672e+00 2.186082e+05 1.426375e+05
4.701175e+00 2.156403e+05 1.506436e+05
4.713678e+00 2.130570e+05 1.585554e+05
4.726182e+00 2.108150e+05 1.663737e+05
4.738685e+00 2.089038e+05 1.740926e+05
4.751188e+00 2.073377e+05 1.816975e+05
4.763691e+00 2.061071e+05 1.891807e+05
4.776194e+00 2.051789e+05 1.965505e+05
4.788697e+00 2.045471e+05 2.038053e+05
4.801200e+00 2.042165e+05 2.109220e+05
4.813703e+00 2.041782e+05 2.178942e+05
4.826207e+00 2.043995e+05 2.247285e+05
4.838710e+00 2.048719e+05 2.314207e+05
4.851213e+00 2.056060e+05 2.379547e+05
4.863716e+00 2.065948e+05 2.444002e+05
4.876219e+00 2.078137e+05 2.509392e+05
4.888722e+00 2.092507e+05 2.573912e+05
4.901225e+00 2.109128e+05 2.636684e+05
4.913728e+00 2.127913e+05 2.697662e+05
4.926232e+00 2.148613e+05 2.756956e+05
4.938735e+00 2.171246e+05 2.814632e+05
4.951238e+00 2.195804e+05 2.870441e+05
4.963741e+00 2.222183e+05 2.924333e+05
4.976244e+00 2.250166e+05 2.976433e+05
4.988747e+00 2.279682e+05 3.026717e+05
5.001250e+00 2.310777e+05 3.075013e+05
5.013753e+00 2.343368e+05 3.121298e+05
5.026257e+00 2.377267e+05 3.165708e+05
5.038760e+00 2.412406e+05 3.208228e+05
5.051263e+00 2.448812e+05 3.248683e+05
5.063766e+00 2.486404e+05 3.287062e+05
5.076269e+00 2.525020e+05 3.323510e+05
5.088772e+00 2.564596e+05 3.358019e+05
5.101275e+00 2.605238e+05 3.390512e+05
5.113778e+00 2.646822e+05 3.420916e+05
5.126282e+00 2.690951e+05 3.450081e+05
5.138785e+00 2.737444e+05 3.477955e+05
5.151288e+00 2.784616e+05 3.503691e+05
5.163791e+00 2.832392e+05 3.527299e+05
5.176294e+00 2.880663e+05 3.548937e+05
5.188797e+00 2.929368e+05 3.568607e+05
5.201300e+00 2.978478e+05 3.586142e+05
5.213803e+00 3.027920e+05 3.601558e+05
5.226307e+00 3.077608e+05 3.615019e+05
5.238810e+00 3.127486e+05 3.626530e+05
5.251313e+00 3.177505e+05 3.635930e+05
5.263816e+00 3.227656e+05 3.643303e+05
5.276319e+00 3.277861e+05 3.648799e+05
5.288822e+00 3.328024e+05 3.652384e+05
5.301325e+00 3.378078e+05 3.653904e+05
5.313828e+00 3.427961e+05 3.653393e+05
5.326332e+00 3.477631e+05 3.651014e+05
5.338835e+00 3.527038e+05 3.646781e+05
5.351338e+00 3.576100e+05 3.640550e+05
5.363841e+00 3.624760e+05 3.632361e+05
5.376344e+00 3.673621e+05 3.621775e+05
5.388847e+00 3.723699e+05 3.607787e+05
5.401350e+00 3.773657e+05 3.591452e+05
5.413853e+00 3.823000e+05 3.573251e+05
5.426357e+00 3.871723e+05 3.553338e+05
5.438860e+00 3.919857e+05 3.531812e+05
5.451363e+00 3.967239e+05 3.508493e+05
5.463866e+00 4.013805e+05 3.483412e+05
5.476369e+00 4.059570e+05 3.456721e+05
5.488872e+00 4.104492e+05 3.428444e+05
5.501375e+00 4.148447e+05 3.398467e+05
5.513878e+00 4.191404e+05 3.366848e+05
5.526382e+00 4.233391e+05 3.333730e+05
5.538885e+00 4.274372e+05 3.299141e+05
5.551388e+00 4.314210e+05 3.262978e+05
5.563891e+00 4.352881e+05 3.225304e+05
5.576394e+00 4.390431e+05 3.186252e+05
5.588897e+00 4.426825e+05 3.145854e+05
5.601400e+00 4.461915e+05 3.104019e+05
5.613903e+00 4.495738e+05 3.060859e+05
5.626407e+00 4.528344e+05 3.016495e+05
5.638910e+00 4.558939e+05 2.968614e+05
5.651413e+00 4.587630e+05 2.917979e+05
5.663916e+00 4.614853e+05 2.866064e+05
5.676419e+00 4.640692e+05 2.813036e+05
5.688922e+00 4.665121e+05 2.758927e+05
5.701425e+00 4.687972e+05 2.703673e+05
5.713928e+00 4.709250e+05 2.647336e+05
5.726432e+00 4.729034e+05 2.590024e+05
5.738935e+00 4.747299e+05 2.531768e+05
5.751438e+00 4.763874e+05 2.472515e+05
5.763941e+00 4.778770e+05 2.412327e+05
5.776444e+00 4.792071e+05 2.351299e+05
5.788947e+00 4.803761e+05 2.289462e+05
5.801450e+00 4.813726e+05 2.226849e+05
5.813953e+00 4.821934e+05 2.163458e+05
5.826457e+00 4.828461e+05 2.099360e+05
5.838960e+00 4.833290e+05 2.034583e+05
5.851463e+00 4.836232e+05 1.969096e+05
5.863966e+00 4.837312e+05 1.902953e+05
5.876469e+00 4.836631e+05 1.836224e+05
5.888972e+00 4.833441e+05 1.768788e+05
5.901475e+00 4.825175e+05 1.700134e+05
5.913978e+00 4.814713e+05 1.630894e+05
5.926482e+00 4.802413e+05 1.561178e+05
5.938985e+00 4.788259e+05 1.491011e+05
5.951488e+00 4.772042e+05 1.420372e+05
5.963991e+00 4.753798e+05 1.349301e+05
5.976494e+00 4.733638e+05 1.277845e+05
5.988997e+00 4.711592e+05 1.206074e+05
6.001500e+00 4.687419e+05 1.133948e+05
6.014004e+00 4.661128e+05 1.061462e+05
6.026507e+00 4.632825e+05 9.886521e+04
6.039010e+00 4.602488e+05 9.155262e+04
6.051513e+00 4.569877e+05 8.420601e+04
6.064016e+00 4.535029e+05 7.682682e+04
6.076519e+00 4.498051e+05 6.941706e+04
6.089022e+00 4.458909e+05 6.197640e+04
6.101525e+00 4.417338e+05 5.450078e+04
6.114029e+00 4.373370e+05 4.699000e+04
6.126532e+00 4.327103e+05 3.944440e+04
6.139035e+00 4.278490e+05 3.186184e+04
6.151538e+00 4.225371e+05 2.443940e+04
6.164041e+00 4.168594e+05 1.708326e+04
6.176544e+00 4.109267e+05 9.678820e+03
6.189047e+00 4.047388e+05 2.228774e+03
6.201550e+00 3.982512e+05 -5.286964e+03
6.214054e+00 3.914625e+05 -1.287435e+04
6.226557e+00 3.843791e+05 -2.053820e+04
6.239060e+00 3.769885e+05 -2.828794e+04
6.251563e+00 3.692417e+05 -3.614616e+04
6.264066e+00 3.611329e+05 -4.412410e+04
6.276569e+00 3.526638e+05 -5.223071e+04
6.289072e+00 3.438137e+05 -6.048368e+04
6.301575e+00 3.345131e+05 -6.892295e+04
6.314079e+00 3.247465e+05 -7.756969e+04
6.326582e+00 3.145066e+05 -8.644121e+04
6.339085e+00 3.037562e+05 -9.557005e+04
6.351588e+00 2.923882e+05 -1.050299e+05
6.364091e+00 2.803664e+05 -1.148608e+05
6.376594e+00 2.676641e+05 -1.250984e+05
6.389097e+00 2.542154e+05 -1.358004e+05
6.401600e+00 2.398533e+05 -1.470434e+05
6.414104e+00 2.245733e+05 -1.586434e+05
6.426607e+00 2.081984e+05 -1.710209e+05
6.439110e+00 1.905768e+05 -1.843136e+05
6.451613e+00 1.713453e+05 -1.988289e+05
6.464116e+00 1.502939e+05 -2.147707e+05
6.476619e+00 1.272083e+05 -2.323516e+05
6.489122e+00 1.017101e+05 -2.519246e+05
6.501625e+00 7.293550e+04 -2.742738e+05
6.514129e+00 4.025092e+04 -3.000197e+05
6.526632e+00 2.927069e+03 -3.298904e+05
6.539135e+00 -4.025541e+04 -3.650857e+05
6.551638e+00 -9.207251e+04 -4.083348e+05
6.564141e+00 -1.552114e+05 -4.624489e+05
6.576644e+00 -2.333138e+05 -5.313707e+05
6.589147e+00 -3.327594e+05 -6.221598e+05
6.601650e+00 -4.695861e+05 -7.532676e+05
6.614154e+00 -6.675750e+05 -9.553057e+05
6.626657e+00 -9.723231e+05 -1.294896e+06
6.639160e+00 -1.493485e+06 -1.966514e+06
6.651663e+00 -2.432342e+06 -4.564943e+06
6.664166e+00 3.652201e+06 -6.120098e+06
6.676669e+00 7.388673e+06 9.749269e+05
6.689172e+00 3.018295e+06 1.445264e+06
6.701675e+00 2.009536e+06 1.045704e+06
6.714179e+00 1.550495e+06 8.109296e+05
6.726682e+00 1.278053e+06 6.578826e+05
6.739185e+00 1.098259e+06 5.515605e+05
6.751688e+00 9.741637e+05 4.760539e+05
6.764191e+00 8.813050e+05 4.189781e+05
6.776694e+00 8.079214e+05 3.739053e+05
6.789197e+00 7.483062e+05 3.375940e+05
6.801700e+00 6.996068e+05 3.084325e+05
6.814204e+00 6.584776e+05 2.843567e+05
6.826707e+00 6.228608e+05 2.640602e+05
6.839210e+00 5.916251e+05 2.468195e+05
6.851713e+00 5.642568e+05 2.323233e+05
6.864216e+00 5.398232e+05 2.199438e+05
6.876719e+00 5.176935e+05 2.092498e+05
6.889222e+00 4.975105e+05 1.999978e+05
6.901725e+00 4.791525e+05 1.921143e+05
6.914229e+00 4.623369e+05 1.852537e+05
6.926732e+00 4.469067e+05 1.791250e+05
6.939235e+00 4.325501e+05 1.737925e+05
6.951738e+00 4.192230e+05 1.692624e+05
6.964241e+00 4.067495e+05 1.654019e+05
6.976744e+00 3.950018e+05 1.621137e+05
6.989247e+00 3.839109e+05 1.593450e+05
7.001750e+00 3.734810e+05 1.571002e+05
7.014254e+00 3.636142e+05 1.553016e+05
7.026757e+00 3.542391e+05 1.538919e+05
7.039260e+00 3.453250e+05 1.528468e+05
7.051763e+00 3.368811e+05 1.521704e+05
7.064266e+00 3.288459e+05 1.518114e+05
7.076769e+00 3.211751e+05 1.517327e+05
7.089272e+00 3.138481e+05 1.519154e+05
7.101775e+00 3.068826e+05 1.523688e+05
7.114279e+00 3.002372e+05 1.530577e+05
7.126782e+00 2.938821e+05 1.539561e+05
