# Freq(GHz) Re(Z) Im(Z)
7.214304e+00 1.808001e+05 2.359352e+05
7.226807e+00 1.795959e+05 2.364065e+05
7.239310e+00 1.784451e+05 2.369068e+05
7.251813e+00 1.773526e+05 2.374371e+05
7.264316e+00 1.763161e+05 2.379961e+05
7.276819e+00 1.753328e+05 2.385816e+05
7.289322e+00 1.743983e+05 2.391884e+05
7.301825e+00 1.735173e+05 2.398172e+05
7.314329e+00 1.726853e+05 2.404647e+05
7.326832e+00 1.718993e+05 2.411285e+05
7.339335e+00 1.711586e+05 2.418072e+05
7.351838e+00 1.704678e+05 2.425009e+05
7.364341e+00 1.698226e+05 2.432069e+05
7.376844e+00 1.692205e+05 2.439234e+05
7.389347e+00 1.686608e+05 2.446490e+05
7.401850e+00 1.681480e+05 2.453834e+05
7.414354e+00 1.676780e+05 2.461246e+05
7.426857e+00 1.672397e+05 2.468386e+05
7.439360e+00 1.668278e+05 2.475074e+05
7.451863e+00 1.664579e+05 2.481718e+05
7.464366e+00 1.661283e+05 2.488378e+05
7.476869e+00 1.658368e+05 2.495042e+05
7.489372e+00 1.655827e+05 2.501699e+05
7.501875e+00 1.653725e+05 2.508360e+05
7.514379e+00 1.652037e+05 2.515026e+05
7.526882e+00 1.650704e+05 2.521651e+05
7.539385e+00 1.649722e+05 2.528227e+05
7.551888e+00 1.649128e+05 2.534735e+05
7.564391e+00 1.648886e+05 2.541169e+05
7.576894e+00 1.648975e+05 2.547523e+05
7.589397e+00 1.649390e+05 2.553788e+05
7.601900e+00 1.650164e+05 2.559941e+05
7.614404e+00 1.651263e+05 2.565981e+05
7.626907e+00 1.652668e+05 2.571904e+05
7.639410e+00 1.654372e+05 2.577702e+05
7.651913e+00 1.656406e+05 2.583348e+05
7.664416e+00 1.658736e+05 2.588846e+05
7.676919e+00 1.661309e+05 2.594186e+05
7.689422e+00 1.663439e+05 2.599201e+05
7.701925e+00 1.665641e+05 2.603978e+05
7.714429e+00 1.668110e+05 2.608574e+05
7.726932e+00 1.670828e+05 2.612989e+05
7.739435e+00 1.673788e+05 2.617218e+05
7.751938e+00 1.677055e+05 2.621270e+05
7.764441e+00 1.680571e+05 2.625129e+05
7.776944e+00 1.684305e+05 2.628780e+05
7.789447e+00 1.688250e+05 2.632220e+05
7.801950e+00 1.692425e+05 2.635413e+05
7.814454e+00 1.696801e+05 2.638373e+05
7.826957e+00 1.701364e+05 2.641103e+05
7.839460e+00 1.706105e+05 2.643600e+05
7.851963e+00 1.711039e+05 2.645826e+05
7.864466e+00 1.716140e+05 2.647799e+05
7.876969e+00 1.721394e+05 2.649523e+05
7.889472e+00 1.726793e+05 2.650995e+05
7.901975e+00 1.732347e+05 2.652177e+05
7.914479e+00 1.738033e+05 2.653090e+05
7.926982e+00 1.743837e+05 2.653739e+05
7.939485e+00 1.749484e+05 2.654412e+05
7.951988e+00 1.754769e+05 2.655293e+05
7.964491e+00 1.760133e+05 2.655911e+05
7.976994e+00 1.765583e+05 2.656253e+05
7.989497e+00 1.771108e+05 2.656317e+05
8.002001e+00 1.776733e+05 2.656088e+05
8.014504e+00 1.782449e+05 2.655598e+05
8.027007e+00 1.788214e+05 2.654825e+05
8.039510e+00 1.794020e+05 2.653768e+05
8.052013e+00 1.799864e+05 2.652385e+05
8.064516e+00 1.805730e+05 2.650706e+05
8.077019e+00 1.811612e+05 2.648739e+05
8.089522e+00 1.817499e+05 2.646483e+05
8.102026e+00 1.823384e+05 2.643899e+05
8.114529e+00 1.829257e+05 2.641016e+05
8.127032e+00 1.835110e+05 2.637844e+05
8.139535e+00 1.840934e+05 2.634383e+05
8.152038e+00 1.846717e+05 2.630593e+05
8.164541e+00 1.852453e+05 2.626506e+05
8.177044e+00 1.858134e+05 2.622131e+05
8.189547e+00 1.863754e+05 2.617469e+05
8.202051e+00 1.869575e+05 2.613536e+05
8.214554e+00 1.875360e+05 2.609482e+05
8.227057e+00 1.881059e+05 2.605146e+05
8.239560e+00 1.886662e+05 2.600526e+05
8.252063e+00 1.892148e+05 2.595589e+05
8.264566e+00 1.897543e+05 2.590388e+05
8.277069e+00 1.902846e+05 2.584938e+05
8.289572e+00 1.908022e+05 2.579213e+05
8.302076e+00 1.913044e+05 2.573178e+05
8.314579e+00 1.917919e+05 2.566865e+05
8.327082e+00 1.922644e+05 2.560283e+05
8.339585e+00 1.927210e+05 2.553436e+05
8.352088e+00 1.931588e+05 2.546288e+05
8.364591e+00 1.935786e+05 2.538872e+05
8.377094e+00 1.939804e+05 2.531198e+05
8.389597e+00 1.943634e+05 2.523268e+05
8.402101e+00 1.947241e+05 2.515050e+05
8.414604e+00 1.950639e+05 2.506574e+05
8.427107e+00 1.953826e+05 2.497851e+05
8.439610e+00 1.956796e+05 2.488884e+05
8.452113e+00 1.960023e+05 2.479822e+05
8.464616e+00 1.963829e+05 2.470806e+05
8.477119e+00 1.967396e+05 2.461554e+05
8.489622e+00 1.970717e+05 2.452067e+05
8.502126e+00 1.973748e+05 2.442316e+05
8.514629e+00 1.976511e+05 2.432330e+05
8.527132e+00 1.979006e+05 2.422118e+05
8.539635e+00 1.981265e+05 2.411720e+05
8.552138e+00 1.983211e+05 2.401079e+05
8.564641e+00 1.984858e+05 2.390211e+05
8.577144e+00 1.986207e+05 2.379126e+05
8.589647e+00 1.987251e+05 2.367823e+05
8.602151e+00 1.987936e+05 2.356274e+05
8.614654e+00 1.988292e+05 2.344506e+05
8.627157e+00 1.988317e+05 2.332524e+05
8.639660e+00 1.988005e+05 2.320330e+05
8.652163e+00 1.987295e+05 2.307891e+05
8.664666e+00 1.986220e+05 2.295235e+05
8.677169e+00 1.984779e+05 2.282366e+05
8.689672e+00 1.982963e+05 2.269281e+05
8.702176e+00 1.980853e+05 2.255848e+05
8.714679e+00 1.979191e+05 2.241610e+05
8.727182e+00 1.977378e+05 2.226975e+05
8.739685e+00 1.975146e+05 2.212114e+05
8.752188e+00 1.972417e+05 2.196989e+05
8.764691e+00 1.969230e+05 2.181623e+05
8.777194e+00 1.965581e+05 2.166015e+05
8.789697e+00 1.961454e+05 2.150158e+05
8.802201e+00 1.956759e+05 2.134003e+05
8.814704e+00 1.951559e+05 2.117593e+05
8.827207e+00 1.945850e+05 2.100927e+05
8.839710e+00 1.939586e+05 2.083967e+05
8.852213e+00 1.932654e+05 2.066649e+05
8.864716e+00 1.925101e+05 2.048993e+05
8.877219e+00 1.916910e+05 2.030984e+05
8.889722e+00 1.908050e+05 2.012601e+05
8.902226e+00 1.898378e+05 1.993754e+05
8.914729e+00 1.887941e+05 1.974460e+05
8.927232e+00 1.876710e+05 1.954692e+05
8.939735e+00 1.864637e+05 1.934412e+05
8.952238e+00 1.851526e+05 1.913461e+05
8.964741e+00 1.837456e+05 1.891223e+05
8.977244e+00 1.822384e+05 1.867390e+05
8.989747e+00 1.806186e+05 1.842799e+05
9.002251e+00 1.788573e+05 1.817230e+05
9.014754e+00 1.769584e+05 1.790685e+05
9.027257e+00 1.749114e+05 1.763062e+05
9.039760e+00 1.727018e+05 1.734230e+05
9.052263e+00 1.702828e+05 1.703797e+05
9.064766e+00 1.676552e+05 1.671731e+05
9.077269e+00 1.647974e+05 1.637822e+05
9.089772e+00 1.616801e+05 1.601792e+05
9.102276e+00 1.582191e+05 1.562889e+05
9.114779e+00 1.544060e+05 1.520981e+05
9.127282e+00 1.501874e+05 1.475539e+05
9.139785e+00 1.454955e+05 1.425896e+05
9.152288e+00 1.401446e+05 1.370283e+05
9.164791e+00 1.340832e+05 1.308104e+05
9.177294e+00 1.271692e+05 1.237902e+05
9.189797e+00 1.192057e+05 1.157647e+05
9.202301e+00 1.096736e+05 1.062042e+05
9.214804e+00 9.829080e+04 9.479424e+04
9.227307e+00 8.444820e+04 8.087828e+04
9.239810e+00 6.734621e+04 6.354316e+04
9.252313e+00 4.470901e+04 4.017578e+04
9.264816e+00 1.447513e+04 8.140122e+03
9.277319e+00 -2.774486e+04 -3.837480e+04
9.289822e+00 -9.052365e+04 -1.117988e+05
9.302326e+00 -2.052927e+05 -2.673595e+05
9.314829e+00 -4.306184e+05 -7.155287e+05
9.327332e+00 6.773091e+05 -3.188432e+06
9.339835e+00 2.143267e+06 6.598482e+05
9.352338e+00 9.819223e+05 6.301485e+05
9.364841e+00 6.626384e+05 4.955944e+05
9.377344e+00 5.236198e+05 4.186261e+05
9.389847e+00 4.469408e+05 3.706042e+05
9.402351e+00 4.008370e+05 3.394718e+05
9.414854e+00 3.682264e+05 3.165814e+05
9.427357e+00 3.438377e+05 2.989974e+05
9.439860e+00 3.248739e+05 2.850619e+05
9.452363e+00 3.100858e+05 2.740383e+05
9.464866e+00 2.978244e+05 2.648315e+05
9.477369e+00 2.873647e+05 2.570249e+05
9.489872e+00 2.782837e+05 2.503212e+05
9.502376e+00 2.704774e+05 2.445999e+05
9.514879e+00 2.635369e+05 2.395577e+05
9.527382e+00 2.572956e+05 2.350744e+05
9.539885e+00 2.516321e+05 2.310612e+05
9.552388e+00 2.465156e+05 2.275026e+05
9.564891e+00 2.417915e+05 2.242775e+05
9.577394e+00 2.373998e+05 2.213401e+05
9.589897e+00 2.332941e+05 2.186554e+05
9.602401e+00 2.294707e+05 2.162260e+05
9.614904e+00 2.258576e+05 2.139913e+05
9.627407e+00 2.224281e+05 2.119303e+05
9.639910e+00 2.191612e+05 2.100265e+05
9.652413e+00 2.160598e+05 2.082867e+05
9.664916e+00 2.130847e+05 2.066754e+05
9.677419e+00 2.102229e+05 2.051818e+05
9.689922e+00 2.074635e+05 2.037970e+05
9.702426e+00 2.048110e+05 2.025286e+05
9.714929e+00 2.022454e+05 2.013565e+05
9.727432e+00 1.997483e+05 2.002941e+05
9.739935e+00 1.972869e+05 1.994037e+05
9.752438e+00 1.948932e+05 1.986217e+05
9.764941e+00 1.925594e+05 1.979120e+05
9.777444e+00 1.902814e+05 1.972705e+05
9.789947e+00 1.880559e+05 1.966941e+05
9.802451e+00 1.858876e+05 1.961895e+05
9.814954e+00 1.837658e+05 1.957439e+05
9.827457e+00 1.816880e+05 1.953546e+05
9.839960e+00 1.796523e+05 1.950194e+05
9.852463e+00 1.776634e+05 1.947445e+05
9.864966e+00 1.757131e+05 1.945195e+05
9.877469e+00 1.738001e+05 1.943425e+05
9.889972e+00 1.719233e+05 1.942118e+05
9.902476e+00 1.700873e+05 1.941332e+05
9.914979e+00 1.682856e+05 1.940977e+05
9.927482e+00 1.665173e+05 1.941039e+05
9.939985e+00 1.647819e+05 1.941506e+05
9.952488e+00 1.630842e+05 1.942428e+05
9.964991e+00 1.614183e+05 1.943729e+05
9.977494e+00 1.597840e+05 1.945396e+05
9.989997e+00 1.582229e+05 1.947989e+05
1.000250e+01 1.567330e+05 1.951456e+05
1.001500e+01 1.552738e+05 1.955256e+05
1.002751e+01 1.538468e+05 1.959394e+05
1.004001e+01 1.524528e+05 1.963869e+05
1.005251e+01 1.510945e+05 1.968699e+05
1.006502e+01 1.497668e+05 1.973820e+05
1.007752e+01 1.484696e+05 1.979225e+05
1.009002e+01 1.472032e+05 1.984904e+05
1.010253e+01 1.459725e+05 1.990892e+05
1.011503e+01 1.447725e+05 1.997133e+05
1.012753e+01 1.436035e+05 2.003620e+05
1.014004e+01 1.424655e+05 2.010343e+05
1.015254e+01 1.413637e+05 2.017331e+05
1.016504e+01 1.402931e+05 2.024535e+05
1.017754e+01 1.392539e+05 2.031947e+05
1.019005e+01 1.382463e+05 2.039559e+05
1.020255e+01 1.372754e+05 2.047391e+05
1.021505e+01 1.363363e+05 2.055402e+05
1.022756e+01 1.354290e+05 2.063584e+05
1.024006e+01 1.345625e+05 2.071918e+05
1.025256e+01 1.338441e+05 2.080304e+05
1.026507e+01 1.331579e+05 2.088832e+05
1.027757e+01 1.325039e+05 2.097492e+05
1.029007e+01 1.318823e+05 2.106277e+05
1.030258e+01 1.312985e+05 2.115194e+05
1.031508e+01 1.307470e+05 2.124214e+05
1.032758e+01 1.302280e+05 2.133330e+05
1.034009e+01 1.297417e+05 2.142531e+05
1.035259e+01 1.292934e+05 2.151822e+05
1.036509e+01 1.288809e+05 2.161214e+05
1.037759e+01 1.285009e+05 2.170661e+05
1.039010e+01 1.281535e+05 2.180156e+05
1.040260e+01 1.278435e+05 2.189694e+05
1.041510e+01 1.275657e+05 2.199259e+05
1.042761e+01 1.273200e+05 2.208842e+05
1.044011e+01 1.271065e+05 2.218434e+05
1.045261e+01 1.269298e+05 2.228025e+05
1.046512e+01 1.267846e+05 2.237605e+05
1.047762e+01 1.266709e+05 2.247165e+05
1.049012e+01 1.265887e+05 2.256690e+05
1.050263e+01 1.265684e+05 2.265538e+05
1.051513e+01 1.265964e+05 2.273902e+05
1.052763e+01 1.266548e+05 2.282210e+05
1.054014e+01 1.267434e+05 2.290452e+05
1.055264e+01 1.268663e+05 2.298607e+05
1.056514e+01 1.270184e+05 2.306678e+05
1.057764e+01 1.271994e+05 2.314656e+05
1.059015e+01 1.274091e+05 2.322532e+05
1.060265e+01 1.276512e+05 2.330281e+05
1.061515e+01 1.279207e+05 2.337912e+05
1.062766e+01 1.282172e+05 2.345416e+05
1.064016e+01 1.285406e+05 2.352785e+05
1.065266e+01 1.288939e+05 2.359989e+05
1.066517e+01 1.292726e+05 2.367043e+05
1.067767e+01 1.296762e+05 2.373939e+05
1.069017e+01 1.301042e+05 2.380669e+05
1.070268e+01 1.305627e+05 2.387231e+05
1.071518e+01 1.310445e+05 2.393617e+05
1.072768e+01 1.315485e+05 2.399817e+05
1.074019e+01 1.320745e+05 2.405822e+05
1.075269e+01 1.326108e+05 2.411421e+05
1.076519e+01 1.331139e+05 2.416131e+05
1.077769e+01 1.336318e+05 2.420570e+05
1.079020e+01 1.341687e+05 2.424790e+05
1.080270e+01 1.347263e+05 2.428753e+05
1.081520e+01 1.353011e+05 2.432488e+05
1.082771e+01 1.358923e+05 2.435990e+05
1.084021e+01 1.364993e+05 2.439251e+05
1.085271e+01 1.371234e+05 2.442234e+05
1.086522e+01 1.377614e+05 2.444970e+05
1.087772e+01 1.384125e+05 2.447456e+05
1.089022e+01 1.390761e+05 2.449684e+05
1.090273e+01 1.397529e+05 2.451615e+05
1.091523e+01 1.404403e+05 2.453286e+05
1.092773e+01 1.411373e+05 2.454692e+05
1.094024e+01 1.418434e+05 2.455828e+05
1.095274e+01 1.425587e+05 2.456654e+05
1.096524e+01 1.432811e+05 2.457208e+05
1.097774e+01 1.440097e+05 2.457490e+05
1.099025e+01 1.447439e+05 2.457491e+05
1.100275e+01 1.454755e+05 2.457182e+05
1.101525e+01 1.461485e+05 2.456659e+05
1.102776e+01 1.467756e+05 2.455907e+05
1.104026e+01 1.474046e+05 2.454870e+05
1.105276e+01 1.480377e+05 2.453540e+05
1.106527e+01 1.486713e+05 2.451933e+05
1.107777e+01 1.493042e+05 2.450045e+05
1.109027e+01 1.499356e+05 2.447871e+05
1.110278e+01 1.505642e+05 2.445374e+05
1.111528e+01 1.511896e+05 2.442595e+05
1.112778e+01 1.518109e+05 2.439537e+05
1.114029e+01 1.524273e+05 2.436193e+05
1.115279e+01 1.530372e+05 2.432529e+05
1.116529e+01 1.536406e+05 2.428587e+05
1.117779e+01 1.542367e+05 2.424367e+05
1.119030e+01 1.548247e+05 2.419866e+05
1.120280e+01 1.554026e+05 2.415048e+05
1.121530e+01 1.559709e+05 2.409957e+05
1.122781e+01 1.565290e+05 2.404592e+05
1.124031e+01 1.570758e+05 2.398950e+05
1.125281e+01 1.576092e+05 2.392997e+05
1.126532e+01 1.581131e+05 2.387083e+05
1.127782e+01 1.585698e+05 2.381518e+05
1.129032e+01 1.590059e+05 2.375799e+05
1.130283e+01 1.594253e+05 2.369773e+05
1.131533e+01 1.598296e+05 2.363480e+05
1.132783e+01 1.602182e+05 2.356918e+05
1.134034e+01 1.605899e+05 2.350084e+05
1.135284e+01 1.609422e+05 2.342942e+05
1.136534e+01 1.612767e+05 2.335531e+05
1.137784e+01 1.615929e+05 2.327849e+05
1.139035e+01 1.618897e+05 2.319889e+05
1.140285e+01 1.621641e+05 2.311613e+05
1.141535e+01 1.624212e+05 2.303089e+05
1.142786e+01 1.626577e+05 2.294285e+05
1.144036e+01 1.628722e+05 2.285187e+05
1.145286e+01 1.630614e+05 2.275755e+05
1.146537e+01 1.632277e+05 2.266022e+05
1.147787e+01 1.633704e+05 2.255980e+05
1.149037e+01 1.634882e+05 2.245614e+05
1.150288e+01 1.635773e+05 2.234872e+05
1.151538e+01 1.636424e+05 2.223829e+05
1.152788e+01 1.637107e+05 2.213083e+05
1.154039e+01 1.637666e+05 2.202303e+05
1.155289e+01 1.637895e+05 2.191072e+05
1.156539e+01 1.637824e+05 2.179420e+05
1.157789e+01 1.637440e+05 2.167323e+05
1.159040e+01 1.636722e+05 2.154738e+05
1.160290e+01 1.635613e+05 2.141568e+05
1.161540e+01 1.634143e+05 2.127841e+05
1.162791e+01 1.632294e+05 2.113514e+05
1.164041e+01 1.630032e+05 2.098514e+05
1.165291e+01 1.627282e+05 2.082693e+05
1.166542e+01 1.624072e+05 2.066070e+05
1.167792e+01 1.620369e+05 2.048566e+05
1.169042e+01 1.616120e+05 2.030053e+05
1.170293e+01 1.611210e+05 2.010279e+05
1.171543e+01 1.605661e+05 1.989247e+05
1.172793e+01 1.599411e+05 1.966796e+05
1.174044e+01 1.592362e+05 1.942684e+05
1.175294e+01 1.584318e+05 1.916437e+05
1.176544e+01 1.575277e+05 1.887995e+05
1.177794e+01 1.565433e+05 1.857081e+05
1.179045e+01 1.554901e+05 1.823256e+05
1.180295e+01 1.542724e+05 1.785352e+05
1.181545e+01 1.528739e+05 1.743057e+05
1.182796e+01 1.512617e+05 1.695463e+05
1.184046e+01 1.493843e+05 1.641143e+05
1.185296e+01 1.471426e+05 1.577346e+05
1.186547e+01 1.444941e+05 1.502690e+05
1.187797e+01 1.413331e+05 1.413985e+05
1.189047e+01 1.374854e+05 1.305882e+05
1.190298e+01 1.326007e+05 1.167264e+05
1.191548e+01 1.264234e+05 9.886674e+04
1.192798e+01 1.184154e+05 7.499312e+04
1.194049e+01 1.075794e+05 4.096194e+04
1.195299e+01 9.164401e+04 -1.472017e+04
1.196549e+01 6.837172e+04 -1.140115e+05
1.197799e+01 3.897171e+04 -3.344455e+05
1.199050e+01 2.966847e+05 -9.923097e+05
1.200300e+01 2.438626e+06 5.202112e+05
1.201550e+01 6.155861e+05 7.879861e+05
1.202801e+01 3.836961e+05 5.621384e+05
1.204051e+01 3.113690e+05 4.635976e+05
1.205301e+01 2.783470e+05 4.114339e+05
1.206552e+01 2.580660e+05 3.770567e+05
1.207802e+01 2.444781e+05 3.527827e+05
1.209052e+01 2.348788e+05 3.348864e+05
1.210303e+01 2.279167e+05 3.214045e+05
1.211553e+01 2.224633e+05 3.105390e+05
1.212803e+01 2.180884e+05 3.015897e+05
1.214054e+01 2.145293e+05 2.941208e+05
1.215304e+01 2.116254e+05 2.878637e+05
1.216554e+01 2.091597e+05 2.824299e+05
1.217804e+01 2.070452e+05 2.776622e+05
1.219055e+01 2.052206e+05 2.734525e+05
1.220305e+01 2.036491e+05 2.697353e+05
1.221555e+01 2.022597e+05 2.663757e+05
1.222806e+01 2.010234e+05 2.633192e+05
1.224056e+01 1.999210e+05 2.605297e+05
1.225306e+01 1.989410e+05 2.579859e+05
1.226557e+01 1.980527e+05 2.556277e+05
1.227807e+01 1.972440e+05 2.534314e+05
1.229057e+01 1.965045e+05 2.513621e+05
1.230308e+01 1.958257e+05 2.493822e+05
1.231558e+01 1.951986e+05 2.475095e+05
1.232808e+01 1.946172e+05 2.457323e+05
1.234059e+01 1.940778e+05 2.440433e+05
1.235309e+01 1.935781e+05 2.424388e+05
1.236559e+01 1.931095e+05 2.409007e+05
1.237809e+01 1.926684e+05 2.394226e+05
1.239060e+01 1.922528e+05 2.380005e+05
1.240310e+01 1.918613e+05 2.366327e+05
1.241560e+01 1.914887e+05 2.353080e+05
1.242811e+01 1.911327e+05 2.340226e+05
1.244061e+01 1.907920e+05 2.327741e+05
1.245311e+01 1.904655e+05 2.315616e+05
1.246562e+01 1.901499e+05 2.303781e+05
1.247812e+01 1.898437e+05 2.292210e+05
1.249062e+01 1.895459e+05 2.280890e+05
1.250313e+01 1.892553e+05 2.269815e+05
1.251563e+01 1.889700e+05 2.258939e+05
1.252813e+01 1.886889e+05 2.248245e+05
1.254064e+01 1.884091e+05 2.237720e+05
1.255314e+01 1.880956e+05 2.227242e+05
1.256564e+01 1.877728e+05 2.216873e+05
1.257814e+01 1.874522e+05 2.206656e+05
1.259065e+01 1.871308e+05 2.196564e+05
1.260315e+01 1.868074e+05 2.186597e+05
1.261565e+01 1.864813e+05 2.176734e+05
1.262816e+01 1.861520e+05 2.166968e+05
1.264066e+01 1.858185e+05 2.157298e+05
1.265316e+01 1.854796e+05 2.147725e+05
1.266567e+01 1.851352e+05 2.138233e+05
1.267817e+01 1.847847e+05 2.128820e+05
1.269067e+01 1.844273e+05 2.119487e+05
1.270318e+01 1.840616e+05 2.110236e+05
1.271568e+01 1.836881e+05 2.101057e+05
1.272818e+01 1.833063e+05 2.091949e+05
1.274069e+01 1.829151e+05 2.082915e+05
1.275319e+01 1.825135e+05 2.073959e+05
1.276569e+01 1.821021e+05 2.065074e+05
1.277819e+01 1.816805e+05 2.056260e+05
1.279070e+01 1.812476e+05 2.047524e+05
1.280320e+01 1.807951e+05 2.038979e+05
1.281570e+01 1.803166e+05 2.030727e+05
1.282821e+01 1.798264e+05 2.022554e+05
1.284071e+01 1.793238e+05 2.014465e+05
1.285321e+01 1.788075e+05 2.006471e+05
1.286572e+01 1.782789e+05 1.998563e+05
1.287822e+01 1.777377e+05 1.990746e+05
1.289072e+01 1.771833e+05 1.983027e+05
1.290323e+01 1.766144e+05 1.975418e+05
1.291573e+01 1.760325e+05 1.967911e+05
1.292823e+01 1.754376e+05 1.960509e+05
1.294074e+01 1.748291e+05 1.953224e+05
1.295324e+01 1.742059e+05 1.946067e+05
1.296574e+01 1.735697e+05 1.939030e+05
1.297824e+01 1.729210e+05 1.932123e+05
1.299075e+01 1.722609e+05 1.925372e+05
1.300325e+01 1.715864e+05 1.918770e+05
1.301575e+01 1.708993e+05 1.912307e+05
1.302826e+01 1.701997e+05 1.905988e+05
1.304076e+01 1.694872e+05 1.899825e+05
1.305326e+01 1.687651e+05 1.893871e+05
1.306577e+01 1.680480e+05 1.888244e+05
1.307827e+01 1.673269e+05 1.882853e+05
1.309077e+01 1.665942e+05 1.877640e+05
1.310328e+01 1.658494e+05 1.872619e+05
1.311578e+01 1.650944e+05 1.867777e+05
1.312828e+01 1.643295e+05 1.863117e+05
1.314079e+01 1.635546e+05 1.858653e+05
1.315329e+01 1.627697e+05 1.854403e+05
1.316579e+01 1.619764e+05 1.850347e+05
1.317829e+01 1.611751e+05 1.846492e+05
1.319080e+01 1.603661e+05 1.842849e+05
1.320330e+01 1.595496e+05 1.839438e+05
1.321580e+01 1.587270e+05 1.836237e+05
1.322831e+01 1.578988e+05 1.833249e+05
1.324081e+01 1.570655e+05 1.830489e+05
1.325331e+01 1.562275e+05 1.827973e+05
1.326582e+01 1.553862e+05 1.825679e+05
1.327832e+01 1.545420e+05 1.823610e+05
1.329082e+01 1.536958e+05 1.821778e+05
1.330333e+01 1.528481e+05 1.820199e+05
1.331583e+01 1.520180e+05 1.818770e+05
1.332833e+01 1.512113e+05 1.817469e+05
1.334084e+01 1.504070e+05 1.816406e+05
1.335334e+01 1.496049e+05 1.815600e+05
1.336584e+01 1.488055e+05 1.815026e+05
1.337834e+01 1.480097e+05 1.814682e+05
1.339085e+01 1.472185e+05 1.814582e+05
1.340335e+01 1.464336e+05 1.814742e+05
1.341585e+01 1.456569e+05 1.815150e+05
1.342836e+01 1.448871e+05 1.815785e+05
1.344086e+01 1.441255e+05 1.816657e+05
1.345336e+01 1.433734e+05 1.817776e+05
1.346587e+01 1.426310e+05 1.819114e+05
1.347837e+01 1.418988e+05 1.820668e+05
1.349087e+01 1.411784e+05 1.822448e+05
1.350338e+01 1.404713e+05 1.824459e+05
1.351588e+01 1.397771e+05 1.826675e+05
1.352838e+01 1.390966e+05 1.829092e+05
1.354089e+01 1.384312e+05 1.831715e+05
1.355339e+01 1.377828e+05 1.834548e+05
1.356589e+01 1.371514e+05 1.837488e+05
1.357839e+01 1.365407e+05 1.840280e+05
1.359090e+01 1.359499e+05 1.843136e+05
1.360340e+01 1.353794e+05 1.846175e+05
1.361590e+01 1.348278e+05 1.849371e+05
1.362841e+01 1.342957e+05 1.852718e+05
1.364091e+01 1.337852e+05 1.856216e+05
1.365341e+01 1.332977e+05 1.859863e+05
1.366592e+01 1.328318e+05 1.863635e+05
1.367842e+01 1.323878e+05 1.867524e+05
1.369092e+01 1.319679e+05 1.871529e+05
1.370343e+01 1.315735e+05 1.875642e+05
1.371593e+01 1.312027e+05 1.879845e+05
1.372843e+01 1.308560e+05 1.884126e+05
1.374094e+01 1.305352e+05 1.888481e+05
1.375344e+01 1.302419e+05 1.892901e+05
1.376594e+01 1.299738e+05 1.897367e+05
1.377844e+01 1.297311e+05 1.901871e+05
1.379095e+01 1.295159e+05 1.906402e+05
1.380345e+01 1.293294e+05 1.910948e+05
1.381595e+01 1.291691e+05 1.915497e+05
1.382846e+01 1.290157e+05 1.919857e+05
1.384096e+01 1.288714e+05 1.924020e+05
1.385346e+01 1.287572e+05 1.928154e+05
1.386597e+01 1.286696e+05 1.932241e+05
1.387847e+01 1.286085e+05 1.936270e+05
1.389097e+01 1.285757e+05 1.940222e+05
1.390348e+01 1.285720e+05 1.944081e+05
1.391598e+01 1.285946e+05 1.947842e+05
1.392848e+01 1.286434e+05 1.951491e+05
1.394099e+01 1.287197e+05 1.955008e+05
1.395349e+01 1.288243e+05 1.958372e+05
1.396599e+01 1.289541e+05 1.961583e+05
1.397849e+01 1.291090e+05 1.964628e+05
1.399100e+01 1.292901e+05 1.967481e+05
1.400350e+01 1.294977e+05 1.970118e+05
1.401600e+01 1.297290e+05 1.972546e+05
1.402851e+01 1.299835e+05 1.974749e+05
1.404101e+01 1.302620e+05 1.976696e+05
1.405351e+01 1.305647e+05 1.978362e+05
1.406602e+01 1.308888e+05 1.979757e+05
1.407852e+01 1.312294e+05 1.980872e+05
1.409102e+01 1.315501e+05 1.981732e+05
1.410353e+01 1.318865e+05 1.982247e+05
1.411603e+01 1.322412e+05 1.982424e+05
1.412853e+01 1.326134e+05 1.982244e+05
1.414104e+01 1.330034e+05 1.981663e+05
1.415354e+01 1.334104e+05 1.980648e+05
1.416604e+01 1.338321e+05 1.979216e+05
1.417854e+01 1.342674e+05 1.977346e+05
1.419105e+01 1.347162e+05 1.974983e+05
1.420355e+01 1.351775e+05 1.972087e+05
1.421605e+01 1.356490e+05 1.968677e+05
1.422856e+01 1.361297e+05 1.964726e+05
1.424106e+01 1.366188e+05 1.960165e+05
1.425356e+01 1.371150e+05 1.954938e+05
1.426607e+01 1.376164e+05 1.949067e+05
1.427857e+01 1.381216e+05 1.942514e+05
1.429107e+01 1.386292e+05 1.935180e+05
1.430358e+01 1.391394e+05 1.927007e+05
1.431608e+01 1.396491e+05 1.917998e+05
1.432858e+01 1.401563e+05 1.908088e+05
1.434109e+01 1.406482e+05 1.897319e+05
1.435359e+01 1.411225e+05 1.885568e+05
1.436609e+01 1.415884e+05 1.872647e+05
1.437859e+01 1.420436e+05 1.858446e+05
1.439110e+01 1.424848e+05 1.842723e+05
1.440360e+01 1.429086e+05 1.825260e+05
1.441610e+01 1.433137e+05 1.806005e+05
1.442861e+01 1.436968e+05 1.784733e+05
1.444111e+01 1.440524e+05 1.760980e+05
1.445361e+01 1.443753e+05 1.734289e+05
1.446612e+01 1.446632e+05 1.704442e+05
