#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
-6.760000000000	-6.1206006132474e-13
-6.730000000000	-7.8770274162130e-13
-6.700000000000	1.4055338444642e-14
-6.670000000000	-1.7817474375024e-13
-6.640000000000	7.6621101902821e-13
-6.610000000000	-8.6755792826960e-14
-6.580000000000	-4.7453412669827e-13
-6.550000000000	-6.2221981995944e-13
-6.520000000000	-4.5870002540897e-13
-6.490000000000	-2.1587599866672e-13
-6.460000000000	1.4859386301592e-13
-6.430000000000	6.6763865615265e-13
-6.400000000000	4.5923133132518e-13
-6.370000000000	8.4194840131339e-13
-6.340000000000	9.3674737457697e-13
-6.310000000000	1.3534279547972e-12
-6.280000000000	8.5598994004240e-13
-6.250000000000	7.6491445915770e-14
-6.220000000000	-4.5245997674537e-13
-6.190000000000	-7.9266902777452e-13
-6.160000000000	-1.6244206799362e-13
-6.130000000000	5.2337243904435e-13
-6.100000000000	-5.2339720827849e-13
-6.070000000000	-3.1975542381387e-13
-6.040000000000	-9.3678967800665e-13
-6.010000000000	-1.7847700688027e-13
-5.980000000000	8.6424383431908e-13
-5.950000000000	1.2634283964786e-12
-5.920000000000	1.6958532409198e-12
-5.890000000000	9.1374013338981e-13
-5.860000000000	4.7920834847538e-13
-5.830000000000	2.4739706802049e-13
-5.800000000000	5.7256568720578e-13
-5.770000000000	-1.9141093929885e-13
-5.740000000000	-4.5418300787223e-13
-5.710000000000	-3.1633645444658e-13
-5.680000000000	-2.7794800503057e-13
-5.650000000000	5.9465292809798e-13
-5.620000000000	-1.5426260660350e-13
-5.590000000000	-3.8934910932611e-13
-5.560000000000	-1.4228970610036e-12
-5.530000000000	-1.0135182430682e-12
-5.500000000000	2.2435067247560e-14
-5.470000000000	7.1763186359991e-13
-5.440000000000	9.8402313702318e-13
-5.410000000000	5.1769010800451e-13
-5.380000000000	-3.0530037316977e-13
-5.350000000000	-2.3020213363145e-13
-5.320000000000	1.3506134677026e-13
-5.290000000000	-5.2533964310590e-13
-5.260000000000	-1.0514827734397e-12
-5.230000000000	-1.3707914567160e-12
-5.200000000000	-1.1357675623450e-12
-5.170000000000	-2.0292151686674e-13
-5.140000000000	7.9858337384194e-14
-5.110000000000	-2.7407052371531e-13
-5.080000000000	-6.1249771746081e-13
-5.050000000000	-1.1229484958554e-12
-5.020000000000	-8.0651673320799e-13
-4.990000000000	-2.4835636024361e-13
-4.960000000000	2.2698344309718e-13
-4.930000000000	1.2704322527927e-13
-4.900000000000	-4.6825196964957e-13
-4.870000000000	-3.4404294308714e-13
-4.840000000000	-4.5606649522953e-14
-4.810000000000	-8.9437337987775e-13
-4.780000000000	-2.1240359945506e-12
-4.750000000000	-2.7732389093986e-12
