# Freq(GHz) Re(Z) Im(Z)
1.270000e+00 -1.043636e+03 4.486593e+04
1.280000e+00 -9.194573e+02 4.491611e+04
1.290000e+00 -7.998607e+02 4.486736e+04
1.300000e+00 -6.802642e+02 4.481861e+04
1.310000e+00 -5.606676e+02 4.476986e+04
1.320000e+00 -4.410710e+02 4.472110e+04
1.330000e+00 -3.214745e+02 4.467235e+04
1.340000e+00 -2.018779e+02 4.462360e+04
1.350000e+00 -8.228134e+01 4.457485e+04
1.360000e+00 3.731523e+01 4.452610e+04
1.370000e+00 1.569118e+02 4.447735e+04
1.380000e+00 2.765084e+02 4.442860e+04
1.390000e+00 3.961049e+02 4.437985e+04
1.400000e+00 5.157015e+02 4.433109e+04
1.410000e+00 6.352981e+02 4.428234e+04
1.420000e+00 7.548946e+02 4.423359e+04
1.430000e+00 8.744912e+02 4.418484e+04
1.440000e+00 9.940878e+02 4.413609e+04
1.450000e+00 1.113684e+03 4.408734e+04
1.460000e+00 1.233281e+03 4.403859e+04
1.470000e+00 1.352877e+03 4.398983e+04
1.480000e+00 1.472474e+03 4.394108e+04
1.490000e+00 1.592071e+03 4.389233e+04
1.500000e+00 1.711667e+03 4.384358e+04
1.510000e+00 1.831264e+03 4.379483e+04
1.520000e+00 1.950860e+03 4.374608e+04
1.530000e+00 2.070457e+03 4.369733e+04
1.540000e+00 2.156853e+03 4.362189e+04
1.550000e+00 2.196030e+03 4.350849e+04
1.560000e+00 2.235206e+03 4.339510e+04
1.570000e+00 2.274382e+03 4.328170e+04
1.580000e+00 2.313559e+03 4.316831e+04
1.590000e+00 2.352735e+03 4.305492e+04
1.600000e+00 2.391911e+03 4.294152e+04
1.610000e+00 2.431088e+03 4.282813e+04
1.620000e+00 2.470264e+03 4.271473e+04
1.630000e+00 2.509440e+03 4.260134e+04
1.640000e+00 2.548617e+03 4.248794e+04
1.650000e+00 2.587793e+03 4.237455e+04
1.660000e+00 2.626969e+03 4.226116e+04
1.670000e+00 2.666146e+03 4.214776e+04
1.680000e+00 2.705322e+03 4.203437e+04
1.690000e+00 2.744498e+03 4.192097e+04
1.700000e+00 2.783674e+03 4.180758e+04
1.710000e+00 2.822851e+03 4.169418e+04
1.720000e+00 2.862027e+03 4.158079e+04
1.730000e+00 2.901203e+03 4.146739e+04
1.740000e+00 2.940380e+03 4.135400e+04
1.750000e+00 2.979556e+03 4.124061e+04
1.760000e+00 3.018732e+03 4.112721e+04
1.770000e+00 3.057909e+03 4.101382e+04
1.780000e+00 3.097085e+03 4.090042e+04
1.790000e+00 3.136261e+03 4.078703e+04
1.800000e+00 3.092880e+03 4.069120e+04
1.810000e+00 3.030754e+03 4.059937e+04
1.820000e+00 2.968628e+03 4.050753e+04
1.830000e+00 2.906503e+03 4.041569e+04
1.840000e+00 2.844377e+03 4.032386e+04
1.850000e+00 2.782251e+03 4.023202e+04
1.860000e+00 2.720126e+03 4.014018e+04
1.870000e+00 2.658000e+03 4.004834e+04
1.880000e+00 2.595875e+03 3.995651e+04
1.890000e+00 2.533749e+03 3.986467e+04
1.900000e+00 2.471623e+03 3.977283e+04
1.910000e+00 2.409498e+03 3.968100e+04
1.920000e+00 2.347372e+03 3.958916e+04
1.930000e+00 2.285246e+03 3.949732e+04
1.940000e+00 2.223121e+03 3.940549e+04
1.950000e+00 2.160995e+03 3.931365e+04
1.960000e+00 2.098869e+03 3.922181e+04
1.970000e+00 2.036744e+03 3.912998e+04
1.980000e+00 1.974618e+03 3.903814e+04
1.990000e+00 1.912493e+03 3.894630e+04
2.000000e+00 1.850367e+03 3.885447e+04
2.010000e+00 1.788241e+03 3.876263e+04
2.020000e+00 1.726116e+03 3.867079e+04
2.030000e+00 1.663990e+03 3.857895e+04
2.040000e+00 1.601864e+03 3.848712e+04
2.050000e+00 1.530266e+03 3.841533e+04
2.060000e+00 1.424506e+03 3.841584e+04
2.070000e+00 1.318747e+03 3.841635e+04
2.080000e+00 1.212987e+03 3.841686e+04
2.090000e+00 1.107228e+03 3.841737e+04
2.100000e+00 1.001468e+03 3.841788e+04
2.110000e+00 8.957088e+02 3.841839e+04
2.120000e+00 7.899494e+02 3.841890e+04
2.130000e+00 6.841899e+02 3.841941e+04
2.140000e+00 5.784305e+02 3.841993e+04
2.150000e+00 4.726711e+02 3.842044e+04
2.160000e+00 3.669116e+02 3.842095e+04
2.170000e+00 2.611522e+02 3.842146e+04
2.180000e+00 1.553927e+02 3.842197e+04
2.190000e+00 4.963328e+01 3.842248e+04
2.200000e+00 -5.612617e+01 3.842299e+04
2.210000e+00 -1.618856e+02 3.842350e+04
2.220000e+00 -2.676451e+02 3.842401e+04
2.230000e+00 -3.734045e+02 3.842452e+04
2.240000e+00 -4.791639e+02 3.842503e+04
2.250000e+00 -5.849234e+02 3.842554e+04
2.260000e+00 -6.906828e+02 3.842605e+04
2.270000e+00 -7.964423e+02 3.842656e+04
2.280000e+00 -9.022017e+02 3.842707e+04
2.290000e+00 -1.007961e+03 3.842758e+04
2.300000e+00 -1.113721e+03 3.842809e+04
2.310000e+00 -1.189602e+03 3.848260e+04
2.320000e+00 -1.247114e+03 3.857030e+04
2.330000e+00 -1.304625e+03 3.865801e+04
2.340000e+00 -1.362136e+03 3.874572e+04
2.350000e+00 -1.419647e+03 3.883342e+04
2.360000e+00 -1.477158e+03 3.892113e+04
2.370000e+00 -1.534669e+03 3.900883e+04
2.380000e+00 -1.592180e+03 3.909654e+04
2.390000e+00 -1.649691e+03 3.918424e+04
2.400000e+00 -1.707203e+03 3.927195e+04
2.410000e+00 -1.764714e+03 3.935965e+04
2.420000e+00 -1.822225e+03 3.944736e+04
2.430000e+00 -1.879736e+03 3.953506e+04
2.440000e+00 -1.937247e+03 3.962277e+04
2.450000e+00 -1.994758e+03 3.971048e+04
2.460000e+00 -2.052269e+03 3.979818e+04
2.470000e+00 -2.109780e+03 3.988589e+04
2.480000e+00 -2.167291e+03 3.997359e+04
2.490000e+00 -2.224803e+03 4.006130e+04
2.500000e+00 -2.282314e+03 4.014900e+04
2.510000e+00 -2.339825e+03 4.023671e+04
