#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
-6.325620863800	4.7537996066689e-14
-6.295641618000	4.5452996239202e-14
-6.265662372200	6.4495994663577e-14
-6.235683126400	2.3073998090849e-14
-6.205703880600	5.2958995618153e-14
-6.175724634800	3.4749997124772e-14
-6.145745389000	5.3375995583650e-14
-6.115766143200	3.5861997032765e-14
-6.085786897400	6.0464994997104e-14
-6.055807651600	4.2116996515224e-14
-6.025828405800	6.7414994422058e-14
-5.995849160000	-2.0293998320867e-14
-5.965869914200	4.7259996089690e-15
-5.935890668400	-1.4872998769403e-14
-5.905911422600	1.0980999091428e-14
-5.875932176800	-9.8689991834353e-15
-5.845952931000	1.8625998458878e-14
-5.815973685200	-1.9459998389873e-15
-5.785994439400	2.1683998205858e-14
-5.756015193600	-1.4455998803905e-14
-5.726035947800	4.8649995974681e-15
-5.696056702000	-6.9499994249545e-15
-5.666077456200	7.7839993559490e-15
-5.636098210400	-6.8109994364554e-15
-5.606118964600	1.2092998999421e-14
-5.576139718800	2.3629998044845e-15
-5.546160473000	1.7096998585388e-14
-5.516181227200	-6.2549994824590e-15
-5.486201981400	2.3073998090849e-14
-5.456222735600	2.9189997584809e-15
-5.426243489800	2.0154998332368e-14
-5.396264244000	1.4872998769403e-14
-5.366284998200	2.6965997768823e-14
-5.336305752400	4.3089996434718e-15
-5.306326506600	3.1830997366291e-14
-5.276347260800	-4.1560996561228e-14
-5.246368015000	-1.5637498706148e-14
-5.216388769200	-3.6417996986761e-14
-5.186409523400	-1.9390498395623e-14
-5.156430277600	-2.9189997584809e-14
-5.126451031800	-7.7144993616995e-15
-5.096471786000	-3.2039497349040e-14
-5.066492540200	-1.4177998826907e-14
-5.036513294400	-4.8510995986182e-14
-5.006534048600	-3.0788497452548e-14
-4.976554802800	-4.6043746190323e-14
-4.946575557000	-3.6765496958009e-14
-4.916596311200	-4.3941371364275e-14
-4.886617065400	-2.6340497820577e-14
-4.856637819600	-4.9527433402082e-14
-4.826658573800	-3.5766434540672e-14
-4.796679328000	-4.8346476468545e-14
-4.766700082200	-3.0345434989207e-14
-4.736720836400	-4.8224308509903e-14
-4.706741590600	-3.6348496992512e-14
-4.676762344800	-3.5027997101771e-14
-4.646783099000	-2.1927248185731e-14
-4.616803853200	-4.9518745902801e-14
-4.586824607400	-3.6730746960884e-14
-4.556845361600	-2.6236247829203e-14
-4.526866115800	-1.7791998527883e-14
-4.496886870000	-3.6209497004013e-14
-4.466907624200	-2.3421498062097e-14
-4.436928378400	-2.2170498165605e-14
-4.406949132600	-1.1050499085678e-14
-4.376969886800	-3.1413997400794e-14
-4.346990641000	-2.4463997975840e-14
-4.317011395200	-3.7321496912006e-14
-4.287032149400	-2.9884997527304e-14
-4.257052903600	-4.4618996308208e-14
-4.227073657800	-3.4332997159275e-14
-4.197094412000	-2.5992997849330e-14
-4.167115166200	-1.5984998677395e-14
-4.137135920400	-4.1421996572729e-14
-4.107156674600	-3.5027997101771e-14
-4.077177428800	-3.1135997423796e-14
-4.047198183000	-2.7660997711319e-14
-4.017218937200	-3.5861997032765e-14
-3.987239691400	-2.1822998194357e-14
-3.957260445600	-1.5428998723399e-14
-3.927281199800	-1.2787998941916e-14
-3.897301954000	-3.3359997239781e-14
-3.867322708200	-2.7243997745822e-14
-3.837343462400	-4.1838996538226e-14
-3.807364216600	-3.6417996986761e-14
-3.777384970800	-4.3367996411716e-14
-3.747405725000	-3.6556996975261e-14
-3.717426479200	-2.6826997780324e-14
-3.687447233400	-1.9459998389873e-14
-3.657467987600	-4.1282996584230e-14
-3.627488741800	-3.6000997021264e-14
-3.597509496000	-3.4610997136273e-14
-3.567530250200	-3.5583997055767e-14
-3.537551004400	-4.8093996020685e-14
-3.507571758600	-3.8502996814248e-14
-3.477592512800	-2.6270997826328e-14
-3.447613267000	-3.1274997412295e-14
-3.417634021200	-5.8935995123614e-14
-3.387654775400	-6.0603994985603e-14
-3.357675529600	-6.7553994410557e-14
-3.327696283800	-9.9384991776849e-14
-3.297717038000	-1.5818198691196e-13
-3.267737792200	-2.5923497855080e-13
-3.237758546400	-4.4188096343861e-13
-3.207779300600	-7.9952793384676e-13
-3.177800054800	-1.4686738784814e-12
-3.147820809000	-2.6436407812642e-12
-3.117841563200	-4.7019526109587e-12
-3.087862317400	-8.4930382972829e-12
-3.057883071600	-1.5226058740190e-11
-3.027903825800	-2.7185200750686e-11
-2.997924580000	-4.8230077009426e-11
-2.967945334200	-8.5139160955554e-11
-2.937966088400	-1.4944820063460e-10
-2.907986842600	-2.6086252941614e-10
-2.878007596800	-4.5280650153462e-10
-2.848028351000	-7.8171828232034e-10
-2.818049105200	-1.3421120259532e-09
-2.788069859400	-2.2915898113930e-09
-2.758090613600	-3.8912714570348e-09
-2.728111367800	-6.5713573402835e-09
-2.698132122000	-1.1036380300846e-08
-2.668152876200	-1.8433476524807e-08
-2.638173630400	-3.0619493065532e-08
-2.608194384600	-5.0582578561779e-08
-2.578215138800	-8.3102890632036e-08
-2.548235893000	-1.3578290048527e-07
-2.518256647200	-2.2064227475798e-07
-2.488277401400	-3.5657276237304e-07
-2.458298155600	-5.7309219433414e-07
-2.428318909800	-9.1604938658373e-07
-2.398339664000	-1.4562385982653e-06
-2.368360418200	-2.3023252768738e-06
-2.338381172400	-3.6201167082202e-06
-2.308401926600	-5.6611092592352e-06
-2.278422680800	-8.8045043263575e-06
-2.248443435000	-1.3618651069099e-05
-2.218464189200	-2.0950313023316e-05
-2.188484943400	-3.2053515406557e-05
-2.158505697600	-4.8774303556741e-05
-2.128526451800	-7.3813930336732e-05
-2.098547206000	-1.1110128042636e-04
-2.068567960200	-1.6631635935829e-04
-2.038588714400	-2.4762118461638e-04
-2.008609468600	-3.6667335756627e-04
-1.978630222800	-5.4002208038637e-04
-1.948650977000	-7.9101773714073e-04
-1.918671731200	-1.1524059045496e-03
-1.888692485400	-1.6698265216697e-03
-1.858713239600	-2.4065008218841e-03
-1.828733993800	-3.4494645428534e-03
-1.798754748000	-4.9177979340198e-03
-1.768775502200	-6.9734131746015e-03
-1.738796256400	-9.8350897304753e-03
-1.708817010600	-1.3796599203845e-02
-1.678837764800	-1.9249933899122e-02
-1.648858519000	-2.6714847110145e-02
-1.618879273200	-3.6876126011015e-02
-1.588900027400	-5.0630246092922e-02
-1.558920781600	-6.9143293001841e-02
-1.528941535800	-9.3922274222950e-02
-1.498962290000	-1.2690216678805e-01
-1.468983044200	-1.7055124182052e-01
-1.439003798400	-2.2799735205279e-01
-1.409024552600	-3.0317794020293e-01
-1.379045306800	-4.0101649618055e-01
-1.349066061000	-5.2762802812498e-01
-1.319086815200	-6.9055578252015e-01
-1.289107569400	-8.9904091742700e-01
-1.259128323600	-1.1643260665579e+00
-1.229149077800	-1.4999927002714e+00
-1.199169832000	-1.9223308687354e+00
-1.169190586200	-2.4507382883340e+00
-1.139211340400	-3.1081438040272e+00
-1.109232094600	-3.9214480439259e+00
-1.079252848800	-4.9219716143965e+00
-1.049273603000	-6.1458985245957e+00
-1.019294357200	-7.6346997640891e+00
-0.989315111400	-9.4355191983090e+00
-0.959335865600	-1.1601501332102e+01
-0.929356619800	-1.4192038182889e+01
-0.899377374000	-1.7272910681988e+01
-0.869398128200	-2.0916298876991e+01
-0.839418882400	-2.5200634933595e+01
-0.809439636600	-3.0210273716841e+01
-0.779460390800	-3.6034957731964e+01
-0.749481145000	-4.2769056550770e+01
-0.719501899200	-5.0510565616862e+01
-0.689522653400	-5.9359855524626e+01
-0.659543407600	-6.9418170439679e+01
-0.629564161800	-8.0785883125669e+01
-0.599584916000	-9.3560523828568e+01
-0.569605670200	-1.0783461072218e+02
-0.539626424400	-1.2369332033365e+02
-0.509647178600	-1.4121204687324e+02
-0.479667932800	-1.6045390916690e+02
-0.449688687000	-1.8146727238765e+02
-0.419709441200	-2.0428335845922e+02
-0.389730195400	-2.2891402335934e+02
-0.359750949600	-2.5534978114254e+02
-0.329771703800	-2.8355815300226e+02
-0.299792458000	-3.1348241489516e+02
-0.269813212200	-3.4504080910967e+02
-0.239833966400	-3.7812627379750e+02
-0.209854720600	-4.1260673019723e+02
-0.179875474800	-4.4832595053165e+02
-0.149896229000	-4.8510501097619e+02
-0.119916983200	-5.2274431442658e+02
-0.089937737400	-5.6102614787992e+02
-0.059958491600	-5.9971771997835e+02
-0.029979245800	-6.3857460653681e+02
0.000000000000	-6.7734451652946e+02
0.029979245800	-7.1577127878422e+02
0.059958491600	-7.5359894113123e+02
0.089937737400	-7.9057586939130e+02
0.119916983200	-8.2645873359015e+02
0.149896229000	-8.6101627314498e+02
0.179875474800	-8.9403274127326e+02
0.209854720600	-9.2531094109913e+02
0.239833966400	-9.5467478128034e+02
0.269813212200	-9.8197129670597e+02
0.299792458000	-1.0070720990810e+03
0.329771703800	-1.0298742421276e+03
0.359750949600	-1.0503005058025e+03
0.389730195400	-1.0682991225155e+03
0.419709441200	-1.0838429850786e+03
0.449688687000	-1.0969283904102e+03
0.479667932800	-1.1075733843773e+03
0.509647178600	-1.1158157813027e+03
0.539626424400	-1.1217109364614e+03
0.569605670200	-1.1253293513877e+03
0.599584916000	-1.1267541902275e+03
0.629564161800	-1.1260787810101e+03
0.659543407600	-1.1234041690431e+03
0.689522653400	-1.1188367811312e+03
0.719501899200	-1.1124862495498e+03
0.749481145000	-1.1044634341962e+03
0.779460390800	-1.0948786706282e+03
0.809439636600	-1.0838402612457e+03
0.839418882400	-1.0714532170876e+03
0.869398128200	-1.0578182489159e+03
0.899377374000	-1.0430309986891e+03
0.929356619800	-1.0271814963237e+03
0.959335865600	-1.0103538218773e+03
0.989315111400	-9.9262594993856e+02
1.019294357200	-9.7406975101245e+02
1.049273603000	-9.5475112390473e+02
1.079252848800	-9.3473023338644e+02
1.109232094600	-9.1406182856396e+02
1.139211340400	-8.9279561920353e+02
1.169190586200	-8.7097668956810e+02
1.199169832000	-8.4864593193880e+02
1.229149077800	-8.2584048475253e+02
1.259128323600	-8.0259416305244e+02
1.289107569400	-7.7893787160763e+02
1.319086815200	-7.5489999352643e+02
