# Freq(GHz) Re(Z) Im(Z)
3.190000e+00 1.129744e+04 4.089168e+04
3.200000e+00 1.085256e+04 4.048645e+04
3.210000e+00 1.040769e+04 4.008122e+04
3.220000e+00 9.962822e+03 3.967599e+04
3.230000e+00 9.517950e+03 3.927076e+04
3.240000e+00 9.073079e+03 3.886553e+04
3.250000e+00 8.628207e+03 3.846030e+04
3.260000e+00 8.183336e+03 3.805507e+04
3.270000e+00 7.738464e+03 3.764984e+04
3.280000e+00 7.293593e+03 3.724461e+04
3.290000e+00 6.848722e+03 3.683938e+04
3.300000e+00 6.403850e+03 3.643415e+04
3.310000e+00 5.958979e+03 3.602892e+04
3.320000e+00 5.514107e+03 3.562369e+04
3.330000e+00 5.050855e+03 3.535025e+04
3.340000e+00 4.525298e+03 3.552351e+04
3.350000e+00 3.999742e+03 3.569677e+04
3.360000e+00 3.474185e+03 3.587003e+04
3.370000e+00 2.948628e+03 3.604330e+04
3.380000e+00 2.423071e+03 3.621656e+04
3.390000e+00 1.897514e+03 3.638982e+04
3.400000e+00 1.371957e+03 3.656309e+04
3.410000e+00 8.463996e+02 3.673635e+04
3.420000e+00 3.208427e+02 3.690961e+04
3.430000e+00 -2.047143e+02 3.708288e+04
3.440000e+00 -7.302713e+02 3.725614e+04
3.450000e+00 -1.255828e+03 3.742940e+04
3.460000e+00 -1.781385e+03 3.760267e+04
3.470000e+00 -2.306942e+03 3.777593e+04
3.480000e+00 -2.832499e+03 3.794919e+04
3.490000e+00 -3.358056e+03 3.812245e+04
3.500000e+00 -3.883613e+03 3.829572e+04
3.510000e+00 -4.409170e+03 3.846898e+04
3.520000e+00 -4.934727e+03 3.864224e+04
3.530000e+00 -5.460284e+03 3.881551e+04
3.540000e+00 -5.985841e+03 3.898877e+04
3.550000e+00 -6.511398e+03 3.916203e+04
3.560000e+00 -7.036955e+03 3.933530e+04
3.570000e+00 -7.562512e+03 3.950856e+04
3.580000e+00 -8.088069e+03 3.968182e+04
3.590000e+00 -8.349847e+03 4.006501e+04
3.600000e+00 -8.456666e+03 4.057153e+04
3.610000e+00 -8.563485e+03 4.107805e+04
3.620000e+00 -8.670304e+03 4.158456e+04
3.630000e+00 -8.777123e+03 4.209108e+04
3.640000e+00 -8.883942e+03 4.259759e+04
3.650000e+00 -8.990762e+03 4.310411e+04
3.660000e+00 -9.097581e+03 4.361062e+04
3.670000e+00 -9.204400e+03 4.411714e+04
3.680000e+00 -9.311219e+03 4.462365e+04
3.690000e+00 -9.418038e+03 4.513017e+04
3.700000e+00 -9.524857e+03 4.563669e+04
3.710000e+00 -9.631676e+03 4.614320e+04
3.720000e+00 -9.738495e+03 4.664972e+04
3.730000e+00 -9.845314e+03 4.715623e+04
3.740000e+00 -9.952133e+03 4.766275e+04
3.750000e+00 -1.005895e+04 4.816926e+04
3.760000e+00 -1.016577e+04 4.867578e+04
3.770000e+00 -1.027259e+04 4.918230e+04
3.780000e+00 -1.037941e+04 4.968881e+04
3.790000e+00 -1.048623e+04 5.019533e+04
3.800000e+00 -1.059305e+04 5.070184e+04
3.810000e+00 -1.069987e+04 5.120836e+04
3.820000e+00 -1.080669e+04 5.171487e+04
3.830000e+00 -1.091351e+04 5.222139e+04
3.840000e+00 -1.100577e+04 5.272230e+04
3.850000e+00 -1.065871e+04 5.305404e+04
3.860000e+00 -1.031165e+04 5.338578e+04
3.870000e+00 -9.964598e+03 5.371752e+04
3.880000e+00 -9.617543e+03 5.404926e+04
3.890000e+00 -9.270487e+03 5.438100e+04
3.900000e+00 -8.923431e+03 5.471274e+04
3.910000e+00 -8.576375e+03 5.504448e+04
3.920000e+00 -8.229320e+03 5.537622e+04
3.930000e+00 -7.882264e+03 5.570796e+04
3.940000e+00 -7.535208e+03 5.603969e+04
3.950000e+00 -7.188153e+03 5.637143e+04
3.960000e+00 -6.841097e+03 5.670317e+04
3.970000e+00 -6.494041e+03 5.703491e+04
3.980000e+00 -6.146985e+03 5.736665e+04
3.990000e+00 -5.799930e+03 5.769839e+04
4.000000e+00 -5.452874e+03 5.803013e+04
4.010000e+00 -5.105818e+03 5.836187e+04
4.020000e+00 -4.758762e+03 5.869361e+04
4.030000e+00 -4.411707e+03 5.902535e+04
4.040000e+00 -4.064651e+03 5.935709e+04
4.050000e+00 -3.717595e+03 5.968883e+04
4.060000e+00 -3.370539e+03 6.002057e+04
4.070000e+00 -3.023484e+03 6.035231e+04
4.080000e+00 -2.676428e+03 6.068405e+04
4.090000e+00 -2.329372e+03 6.101579e+04
4.100000e+00 -1.953309e+03 6.115995e+04
4.110000e+00 -1.539450e+03 6.105971e+04
4.120000e+00 -1.125591e+03 6.095947e+04
4.130000e+00 -7.117324e+02 6.085922e+04
4.140000e+00 -2.978734e+02 6.075898e+04
4.150000e+00 1.159857e+02 6.065873e+04
4.160000e+00 5.298447e+02 6.055849e+04
4.170000e+00 9.437037e+02 6.045824e+04
4.180000e+00 1.357563e+03 6.035800e+04
4.190000e+00 1.771422e+03 6.025776e+04
4.200000e+00 2.185281e+03 6.015751e+04
4.210000e+00 2.599140e+03 6.005727e+04
4.220000e+00 3.012999e+03 5.995702e+04
4.230000e+00 3.426858e+03 5.985678e+04
4.240000e+00 3.840717e+03 5.975654e+04
4.250000e+00 4.254576e+03 5.965629e+04
4.260000e+00 4.668435e+03 5.955605e+04
4.270000e+00 5.082294e+03 5.945580e+04
4.280000e+00 5.496153e+03 5.935556e+04
4.290000e+00 5.910012e+03 5.925532e+04
4.300000e+00 6.323871e+03 5.915507e+04
4.310000e+00 6.737730e+03 5.905483e+04
4.320000e+00 7.151589e+03 5.895458e+04
4.330000e+00 7.565448e+03 5.885434e+04
4.340000e+00 7.979307e+03 5.875409e+04
4.350000e+00 8.393166e+03 5.865385e+04
4.360000e+00 8.548685e+03 5.835587e+04
4.370000e+00 8.653655e+03 5.801919e+04
4.380000e+00 8.758625e+03 5.768252e+04
4.390000e+00 8.863596e+03 5.734584e+04
4.400000e+00 8.968566e+03 5.700917e+04
4.410000e+00 9.073536e+03 5.667250e+04
4.420000e+00 9.178507e+03 5.633582e+04
4.430000e+00 9.283477e+03 5.599915e+04
4.440000e+00 9.388447e+03 5.566247e+04
4.450000e+00 9.493417e+03 5.532580e+04
4.460000e+00 9.598388e+03 5.498912e+04
4.470000e+00 9.703358e+03 5.465245e+04
4.480000e+00 9.808328e+03 5.431578e+04
4.490000e+00 9.913298e+03 5.397910e+04
4.500000e+00 1.001827e+04 5.364243e+04
4.510000e+00 1.012324e+04 5.330575e+04
4.520000e+00 1.022821e+04 5.296908e+04
4.530000e+00 1.033318e+04 5.263240e+04
4.540000e+00 1.043815e+04 5.229573e+04
4.550000e+00 1.054312e+04 5.195906e+04
4.560000e+00 1.064809e+04 5.162238e+04
4.570000e+00 1.075306e+04 5.128571e+04
4.580000e+00 1.085803e+04 5.094903e+04
4.590000e+00 1.096300e+04 5.061236e+04
4.600000e+00 1.106797e+04 5.027568e+04
4.610000e+00 1.109861e+04 4.997504e+04
4.620000e+00 1.089193e+04 4.978943e+04
4.630000e+00 1.068524e+04 4.960381e+04
4.640000e+00 1.047856e+04 4.941820e+04
4.650000e+00 1.027187e+04 4.923259e+04
4.660000e+00 1.006518e+04 4.904698e+04
4.670000e+00 9.858498e+03 4.886137e+04
4.680000e+00 9.651811e+03 4.867576e+04
4.690000e+00 9.445125e+03 4.849014e+04
4.700000e+00 9.238439e+03 4.830453e+04
4.710000e+00 9.031753e+03 4.811892e+04
4.720000e+00 8.825067e+03 4.793331e+04
4.730000e+00 8.618381e+03 4.774770e+04
4.740000e+00 8.411695e+03 4.756209e+04
4.750000e+00 8.205009e+03 4.737648e+04
4.760000e+00 7.998323e+03 4.719086e+04
4.770000e+00 7.791637e+03 4.700525e+04
4.780000e+00 7.584951e+03 4.681964e+04
4.790000e+00 7.378265e+03 4.663403e+04
4.800000e+00 7.171579e+03 4.644842e+04
4.810000e+00 6.964893e+03 4.626281e+04
4.820000e+00 6.758207e+03 4.607720e+04
4.830000e+00 6.551521e+03 4.589158e+04
4.840000e+00 6.344835e+03 4.570597e+04
4.850000e+00 6.138149e+03 4.552036e+04
4.860000e+00 5.931463e+03 4.533475e+04
4.870000e+00 5.729546e+03 4.535134e+04
4.880000e+00 5.530304e+03 4.548137e+04
4.890000e+00 5.331062e+03 4.561139e+04
4.900000e+00 5.131820e+03 4.574142e+04
4.910000e+00 4.932578e+03 4.587144e+04
4.920000e+00 4.733336e+03 4.600147e+04
4.930000e+00 4.534095e+03 4.613149e+04
4.940000e+00 4.334853e+03 4.626152e+04
4.950000e+00 4.135611e+03 4.639154e+04
4.960000e+00 3.936369e+03 4.652157e+04
4.970000e+00 3.737127e+03 4.665159e+04
4.980000e+00 3.537886e+03 4.678162e+04
4.990000e+00 3.338644e+03 4.691164e+04
5.000000e+00 3.139402e+03 4.704167e+04
5.010000e+00 2.940160e+03 4.717169e+04
5.020000e+00 2.740918e+03 4.730172e+04
5.030000e+00 2.541677e+03 4.743174e+04
5.040000e+00 2.342435e+03 4.756177e+04
5.050000e+00 2.143193e+03 4.769179e+04
5.060000e+00 1.943951e+03 4.782182e+04
5.070000e+00 1.744709e+03 4.795184e+04
5.080000e+00 1.545468e+03 4.808187e+04
5.090000e+00 1.346226e+03 4.821189e+04
5.100000e+00 1.146984e+03 4.834192e+04
5.110000e+00 9.477421e+02 4.847194e+04
5.120000e+00 7.605014e+02 4.860680e+04
5.130000e+00 8.418597e+02 4.884989e+04
5.140000e+00 9.232180e+02 4.909299e+04
5.150000e+00 1.004576e+03 4.933608e+04
5.160000e+00 1.085935e+03 4.957917e+04
5.170000e+00 1.167293e+03 4.982226e+04
5.180000e+00 1.248651e+03 5.006536e+04
5.190000e+00 1.330010e+03 5.030845e+04
5.200000e+00 1.411368e+03 5.055154e+04
5.210000e+00 1.492726e+03 5.079463e+04
5.220000e+00 1.574084e+03 5.103773e+04
5.230000e+00 1.655443e+03 5.128082e+04
5.240000e+00 1.736801e+03 5.152391e+04
5.250000e+00 1.818159e+03 5.176700e+04
5.260000e+00 1.899518e+03 5.201009e+04
5.270000e+00 1.980876e+03 5.225319e+04
5.280000e+00 2.062234e+03 5.249628e+04
5.290000e+00 2.143593e+03 5.273937e+04
5.300000e+00 2.224951e+03 5.298246e+04
5.310000e+00 2.306309e+03 5.322556e+04
5.320000e+00 2.387668e+03 5.346865e+04
5.330000e+00 2.469026e+03 5.371174e+04
5.340000e+00 2.550384e+03 5.395483e+04
5.350000e+00 2.631742e+03 5.419793e+04
5.360000e+00 2.713101e+03 5.444102e+04
5.370000e+00 2.794459e+03 5.468411e+04
5.380000e+00 2.973969e+03 5.483277e+04
5.390000e+00 3.275938e+03 5.486360e+04
5.400000e+00 3.577908e+03 5.489443e+04
5.410000e+00 3.879877e+03 5.492527e+04
5.420000e+00 4.181847e+03 5.495610e+04
5.430000e+00 4.483816e+03 5.498693e+04
5.440000e+00 4.785786e+03 5.501776e+04
5.450000e+00 5.087755e+03 5.504860e+04
5.460000e+00 5.389724e+03 5.507943e+04
5.470000e+00 5.691694e+03 5.511026e+04
5.480000e+00 5.993663e+03 5.514109e+04
5.490000e+00 6.295633e+03 5.517193e+04
5.500000e+00 6.597602e+03 5.520276e+04
5.510000e+00 6.899572e+03 5.523359e+04
5.520000e+00 7.201541e+03 5.526443e+04
5.530000e+00 7.503510e+03 5.529526e+04
5.540000e+00 7.805480e+03 5.532609e+04
5.550000e+00 8.107449e+03 5.535692e+04
5.560000e+00 8.409419e+03 5.538776e+04
5.570000e+00 8.711388e+03 5.541859e+04
5.580000e+00 9.013357e+03 5.544942e+04
5.590000e+00 9.315327e+03 5.548025e+04
5.600000e+00 9.617296e+03 5.551109e+04
5.610000e+00 9.919266e+03 5.554192e+04
5.620000e+00 1.022124e+04 5.557275e+04
5.630000e+00 1.052320e+04 5.560359e+04
5.640000e+00 1.074442e+04 5.537616e+04
5.650000e+00 1.095106e+04 5.510210e+04
5.660000e+00 1.115769e+04 5.482803e+04
